team_id,team_name,player_name,fg_id_x,position,salary,player_type,OTTONEUID,IDFANGRAPHS,fg_id_y,Name,FPTS
4059,Hollyhood,Jesus Luzardo,23741,SP,13,pitchers,23741,19959,19959,Jesús Luzardo,861.5999999999999
4059,Hollyhood,Carlos Rodon,18359,SP,13,pitchers,18359,16137,16137,Carlos Rodón,639.1999999999999
4059,Hollyhood,Nick Lodolo,36686,SP,12,pitchers,36686,26378,26378,Nick Lodolo,652.7000000000002
4059,Hollyhood,Eury Perez,38559,SP,12,pitchers,38559,27768,27768,Eury Pérez,623.4000000000001
4059,Hollyhood,Connelly Early,44515,SP/RP,10,pitchers,,,,,208.9
4059,Hollyhood,Mitch Keller,20936,SP,8,pitchers,20936,17594,17594,Mitch Keller,692.6
4059,Hollyhood,Trevor Rogers,33607,SP,8,pitchers,33607,22286,22286,Trevor Rogers,543.3
4059,Hollyhood,Trevor Megill,20989,RP,7,pitchers,20989,17722,17722,Trevor Megill,449.1000000000001
4059,Hollyhood,Daniel Palencia,38781,RP,7,pitchers,,,,,511.5
4059,Hollyhood,Liam Doyle,47533,SP,6,pitchers,,,,,0.0
4059,Hollyhood,Garrett Whitlock,27185,RP,6,pitchers,27185,20191,20191,Garrett Whitlock,424.9
4059,Hollyhood,Bailey Ober,32966,SP,6,pitchers,32966,21224,21224,Bailey Ober,550.0
4059,Hollyhood,Grant Taylor,44544,SP/RP,5,pitchers,,,,,600.2
4059,Hollyhood,Quinn Priester,36682,SP/RP,5,pitchers,36682,25977,25977,Quinn Priester,730.8
4059,Hollyhood,Payton Tolle,46310,SP/RP,3,pitchers,,,,,222.4
4059,Hollyhood,Yusei Kikuchi,33656,SP,3,pitchers,33656,20633,20633,Yusei Kikuchi,674.4
4059,Hollyhood,Robert Garcia,31984,RP,3,pitchers,31984,23363,23363,Robert Garcia,437.7
4059,Hollyhood,Casey Mize,33616,SP,3,pitchers,33616,20492,20492,Casey Mize,569.5
4059,Hollyhood,Jackson Jobe,40097,SP,1,pitchers,40097,30203,30203,Jackson Jobe,12.213170719146726
4059,Hollyhood,Johan Oviedo,33424,SP,1,pitchers,33424,22487,22487,Johan Oviedo,463.0
4059,Hollyhood,Cody Ponce,21961,RP,1,pitchers,,,,,701.0
4144,Rick Vaughn's Wild Things,Logan Gilbert,33682,SP,25,pitchers,33682,22250,22250,Logan Gilbert,854.8000000000002
4144,Rick Vaughn's Wild Things,Chris Sale,14393,SP,23,pitchers,14393,10603,10603,Chris Sale,873.3999999999999
4144,Rick Vaughn's Wild Things,Tatsuya Imai,48241,SP,22,pitchers,,,,,611.7
4144,Rick Vaughn's Wild Things,Joe Ryan,35196,SP,20,pitchers,35196,21390,21390,Joe Ryan,778.1
4144,Rick Vaughn's Wild Things,Zac Gallen,23779,SP,13,pitchers,23779,19291,19291,Zac Gallen,729.5
4144,Rick Vaughn's Wild Things,Jhoan Duran,22559,RP,11,pitchers,22559,21029,21029,Jhoan Duran,580.0
4144,Rick Vaughn's Wild Things,David Bednar,31951,RP,10,pitchers,31951,19569,19569,David Bednar,517.1
4144,Rick Vaughn's Wild Things,Aaron Nola,18357,SP,9,pitchers,18357,16149,16149,Aaron Nola,742.6000000000001
4144,Rick Vaughn's Wild Things,Robert Suarez,22078,RP,8,pitchers,22078,30115,30115,Robert Suarez,403.8
4144,Rick Vaughn's Wild Things,Robbie Ray,14941,SP,7,pitchers,14941,11486,11486,Robbie Ray,704.6
4144,Rick Vaughn's Wild Things,Noah Schultz,42873,SP,6,pitchers,42873,sa3020949,sa3020949,Noah Schultz,60.000000000000014
4144,Rick Vaughn's Wild Things,Thomas White,44487,SP,5,pitchers,,,,,97.3
4144,Rick Vaughn's Wild Things,Gabe Speier,19520,RP,3,pitchers,19520,17170,17170,Gabe Speier,369.0
4144,Rick Vaughn's Wild Things,Adrian Houser,28712,SP/RP,3,pitchers,28712,12718,12718,Adrian Houser,545.8
4144,Rick Vaughn's Wild Things,Cristian Javier,22694,SP,3,pitchers,22694,17606,17606,Cristian Javier,475.6
4144,Rick Vaughn's Wild Things,Max Meyer,38307,SP,1,pitchers,38307,27474,27474,Max Meyer,573.5000000000001
4144,Rick Vaughn's Wild Things,Brendon Little,31812,RP,1,pitchers,,,,,297.80000000000007
4067,Large Farva,Logan Webb,21015,SP,31,pitchers,21015,17995,17995,Logan Webb,1043.3000000000002
4067,Large Farva,Cole Ragans,23625,SP,24,pitchers,23625,21846,21846,Cole Ragans,835.2
4067,Large Farva,Framber Valdez,22426,SP,23,pitchers,22426,17295,17295,Framber Valdez,921.6
4067,Large Farva,Tyler Glasnow,18236,SP,15,pitchers,18236,14374,14374,Tyler Glasnow,668.0
4067,Large Farva,Jacob DeGrom,14294,SP,13,pitchers,14294,10954,10954,Jacob deGrom,837.0000000000001
4067,Large Farva,Mason Miller,40862,RP,11,pitchers,40862,31757,31757,Mason Miller,598.8000000000002
4067,Large Farva,Andres Munoz,33259,RP,9,pitchers,33259,20373,20373,Andrés Muñoz,525.7
4067,Large Farva,Will Warren,40972,SP,5,pitchers,40972,30182,30182,Will Warren,572.8999999999999
4067,Large Farva,JR Ritchie,42538,SP,5,pitchers,,,,,54.500000000000014
4067,Large Farva,Riley O'Brien,26531,RP,4,pitchers,,,,,418.1
4067,Large Farva,Justin Steele,21039,RP,4,pitchers,21039,17312,17312,Justin Steele,350.40000000000003
4067,Large Farva,Cade Cavalli,38334,SP,3,pitchers,38334,27473,27473,Cade Cavalli,528.1
4067,Large Farva,Braxton Ashcraft,35776,SP/RP,3,pitchers,,,,,658.9
4067,Large Farva,Will Vest,26446,RP,3,pitchers,26446,19769,19769,Will Vest,410.6000000000001
4067,Large Farva,Joey Cantillo,27148,SP/RP,3,pitchers,27148,23335,23335,Joey Cantillo,624.3000000000002
4067,Large Farva,Abner Uribe,35602,RP,3,pitchers,35602,25327,25327,Abner Uribe,529.1000000000001
4067,Large Farva,Joe Boyle,38397,SP,1,pitchers,38397,29608,29608,Joe Boyle,323.5
4067,Large Farva,Matthew Liberatore,33611,SP/RP,1,pitchers,33611,22294,22294,Matthew Liberatore,562.7
4067,Large Farva,Hunter Barco,43911,SP/RP,1,pitchers,,,,,341.0
4142,The Milwaukee Beers,Freddy Peralta,19168,SP,25,pitchers,19168,18679,18679,Freddy Peralta,730.9999999999999
4142,The Milwaukee Beers,Cristopher Sanchez,20975,SP,20,pitchers,20975,20778,20778,Cristopher Sánchez,1042.2
4142,The Milwaukee Beers,Sonny Gray,18113,SP,19,pitchers,18113,12768,12768,Sonny Gray,827.9
4142,The Milwaukee Beers,Ranger Suarez,31194,SP,18,pitchers,31194,17277,17277,Ranger Suárez,721.9
4142,The Milwaukee Beers,Raisel Iglesias,18422,RP,17,pitchers,18422,17130,17130,Raisel Iglesias,449.1
4142,The Milwaukee Beers,Merrill Kelly,17763,SP,9,pitchers,17763,11156,11156,Merrill Kelly,617.9000000000001
4142,The Milwaukee Beers,Jeff Hoffman,18364,RP,7,pitchers,18364,17432,17432,Jeff Hoffman,465.7000000000001
4142,The Milwaukee Beers,Jose Soriano,32009,SP,7,pitchers,32009,22100,22100,José Soriano,782.8999999999999
4142,The Milwaukee Beers,Ryne Nelson,37826,SP/RP,6,pitchers,37826,26253,26253,Ryne Nelson,666.9000000000002
4142,The Milwaukee Beers,Ben Casparius,40834,RP,6,pitchers,40834,30085,30085,Ben Casparius,266.20000000000005
4142,The Milwaukee Beers,David Peterson,31541,SP,5,pitchers,31541,20302,20302,David Peterson,670.3000000000002
4142,The Milwaukee Beers,Janson Junk,26807,SP/RP,4,pitchers,,,,,341.19999999999993
4142,The Milwaukee Beers,Patrick Sandoval,22876,RP,4,pitchers,22876,19447,19447,Patrick Sandoval,317.69999999999993
4142,The Milwaukee Beers,Brad Keller,19378,RP,4,pitchers,19378,15734,15734,Brad Keller,365.5
4142,The Milwaukee Beers,Matt Brash,37234,RP,3,pitchers,37234,25756,25756,Matt Brash,392.4000000000001
4142,The Milwaukee Beers,Tyler Mahle,19422,SP,2,pitchers,19422,16358,16358,Tyler Mahle,520.7000000000002
4142,The Milwaukee Beers,Reynaldo Lopez,18415,RP,2,pitchers,18415,16400,16400,Reynaldo López,637.6000000000001
4142,The Milwaukee Beers,Orion Kerkering,42666,RP,2,pitchers,42666,31776,31776,Orion Kerkering,382.80000000000007
4142,The Milwaukee Beers,Noah Cameron,40937,SP,1,pitchers,,,,,513.4999999999999
4149,Big Trouble,Shohei Ohtani,33600,Util/SP,87,pitchers,33600,19755,19755,Shohei Ohtani,1855.5
4149,Big Trouble,Hunter Brown,37201,SP,21,pitchers,37201,25880,25880,Hunter Brown,901.7
4149,Big Trouble,Dylan Cease,21052,SP,19,pitchers,21052,18525,18525,Dylan Cease,878.4999999999999
4149,Big Trouble,Josh Hader,18391,RP,16,pitchers,18391,14212,14212,Josh Hader,480.0
4149,Big Trouble,MacKenzie Gore,23810,SP,12,pitchers,23810,22201,22201,MacKenzie Gore,727.3000000000002
4149,Big Trouble,Shota Imanaga,44526,SP,9,pitchers,44526,33829,33829,Shota Imanaga,561.5
4149,Big Trouble,Bryce Miller,40550,SP,9,pitchers,40550,29837,29837,Bryce Miller,599.1
4149,Big Trouble,Chase Burns,45706,SP/RP,7,pitchers,45706,35333,35333,Chase Burns,626.0
4149,Big Trouble,Aroldis Chapman,5644,RP,6,pitchers,5644,10233,10233,Aroldis Chapman,531.5
4149,Big Trouble,Jeremiah Estrada,27208,RP,5,pitchers,27208,22210,22210,Jeremiah Estrada,457.4
4149,Big Trouble,Fernando Cruz,8550,RP,4,pitchers,8550,7048,7048,Fernando Cruz,378.7000000000001
4149,Big Trouble,Mike Burrows,35811,SP,3,pitchers,35811,24728,24728,Mike Burrows,553.8000000000001
4149,Big Trouble,JoJo Romero,23818,RP,3,pitchers,23818,19574,19574,JoJo Romero,393.0
4149,Big Trouble,Jurrangelo Cijntje,45990,SP,2,pitchers,,,,,7.867692470550539
4060,Chyna Jr,Garrett Crochet,38312,SP,28,pitchers,38312,27463,27463,Garrett Crochet,1114.4
4060,Chyna Jr,Kevin Gausman,18196,SP,23,pitchers,18196,14107,14107,Kevin Gausman,772.2
4060,Chyna Jr,Kris Bubic,35566,SP,21,pitchers,35566,21455,21455,Kris Bubic,630.6
4060,Chyna Jr,Jack Flaherty,20920,SP,17,pitchers,20920,17479,17479,Jack Flaherty,717.1000000000001
4060,Chyna Jr,Edward Cabrera,33325,SP,8,pitchers,33325,21690,21690,Edward Cabrera,643.9000000000002
4060,Chyna Jr,Emilio Pagan,19394,RP,6,pitchers,19394,14771,14771,Emilio Pagán,445.6000000000001
4060,Chyna Jr,Cade Smith,38754,RP,6,pitchers,38754,27867,27867,Cade Smith,571.4000000000001
4060,Chyna Jr,Bryan Abreu,20900,RP,6,pitchers,20900,16609,16609,Bryan Abreu,448.7000000000001
4060,Chyna Jr,Ian Seymour,38409,SP/RP,5,pitchers,,,,,406.8000000000001
4060,Chyna Jr,Luis Gil,23373,SP,4,pitchers,23373,21052,21052,Luis Gil,374.7000000000001
4060,Chyna Jr,Matthew Boyd,18465,SP,4,pitchers,18465,15440,15440,Matthew Boyd,678.0
4060,Chyna Jr,Hagen Smith,45721,SP,2,pitchers,,,,,21.44115190505981
4060,Chyna Jr,Michael Wacha,18171,SP,1,pitchers,18171,14078,14078,Michael Wacha,555.5999999999999
4105,Titty City,Yoshinobu Yamamoto,44525,SP,42,pitchers,44525,33825,33825,Yoshinobu Yamamoto,797.8000000000001
4105,Titty City,Paul Skenes,43894,SP,41,pitchers,43894,33677,33677,Paul Skenes,1092.1
4105,Titty City,Zack Wheeler,15962,SP,24,pitchers,15962,10310,10310,Zack Wheeler,833.5000000000001
4105,Titty City,Tanner Bibee,40978,SP,15,pitchers,40978,30134,30134,Tanner Bibee,778.9
4105,Titty City,Bryan Woo,41042,SP,13,pitchers,41042,30279,30279,Bryan Woo,998.4
4105,Titty City,Kyle Bradish,35874,SP,10,pitchers,35874,26151,,,663.3000000000002
4105,Titty City,Spencer Schwellenbach,42737,SP,9,pitchers,42737,31846,31846,Spencer Schwellenbach,413.6000000000001
4105,Titty City,Ryan Helsley,22651,RP,8,pitchers,22651,18138,18138,Ryan Helsley,466.1
4105,Titty City,Gerrit Cole,18116,RP,7,pitchers,18116,13125,13125,Gerrit Cole,618.8
4105,Titty City,Robby Snelling,42741,SP,5,pitchers,42741,sa3020707,sa3020707,Robby Snelling,340.5
4105,Titty City,Emmet Sheehan,40552,SP,5,pitchers,40552,29839,29839,Emmet Sheehan,721.0
4105,Titty City,Matt Svanson,40308,RP,3,pitchers,,,,,378.2000000000001
4105,Titty City,Phil Maton,22809,RP,3,pitchers,22809,18064,18064,Phil Maton,394.1
4105,Titty City,Brody Hopkins,44639,SP,1,pitchers,,,,,19.500000000000007
4105,Titty City,Dustin May,32611,SP,1,pitchers,32611,19716,19716,Dustin May,613.3
4105,Titty City,Edgardo Henriquez,36539,RP,1,pitchers,,,,,195.3
4105,Titty City,Hunter Gaddis,37239,RP,1,pitchers,37239,25636,25636,Hunter Gaddis,341.7000000000001
4105,Titty City,Chad Patrick,40861,SP,1,pitchers,,,,,568.3000000000001
4304,Busch Banditos,Michael King,31751,SP,22,pitchers,31751,19853,19853,Michael King,723.5
4304,Busch Banditos,Hunter Greene,23824,SP,21,pitchers,23824,22182,22182,Hunter Greene,917.4
4304,Busch Banditos,Edwin Diaz,23601,RP,15,pitchers,23601,14710,14710,Edwin Díaz,572.7
4304,Busch Banditos,Corbin Burnes,23813,SP,12,pitchers,23813,19361,19361,Corbin Burnes,192.2
4304,Busch Banditos,Bubba Chandler,40564,SP/RP,10,pitchers,40564,29868,29868,Bubba Chandler,623.3
4304,Busch Banditos,Carlos Estevez,23613,RP,9,pitchers,23613,14542,14542,Carlos Estévez,388.8
4304,Busch Banditos,Shane McClanahan,33647,SP/RP,9,pitchers,33647,21483,21483,Shane McClanahan,608.8000000000002
4304,Busch Banditos,Nolan McLean,44336,SP,8,pitchers,,,,,639.7
4304,Busch Banditos,Andrew Abbott,40607,SP,7,pitchers,40607,29911,29911,Andrew Abbott,597.6
4304,Busch Banditos,Jack Leiter,40155,SP,7,pitchers,40155,30146,30146,Jack Leiter,591.2
4304,Busch Banditos,Hurston Waldrep,43879,SP,7,pitchers,43879,33527,33527,Hurston Waldrep,266.40000000000003
4304,Busch Banditos,Kyle Finnegan,18619,RP,6,pitchers,18619,15009,15009,Kyle Finnegan,355.3
4304,Busch Banditos,Ryan Walker,35205,RP,5,pitchers,35205,20423,20423,Ryan Walker,468.4000000000001
4304,Busch Banditos,Seranthony Dominguez,30196,RP,3,pitchers,30196,19249,19249,Seranthony Domínguez,424.1
4304,Busch Banditos,Cam Schlittler,43589,SP,3,pitchers,,,,,525.9999999999999
4304,Busch Banditos,Andrew Painter,40829,SP,3,pitchers,40829,sa3017880,sa3017880,Andrew Painter,370.1
4304,Busch Banditos,Joe Musgrove,18462,RP,3,pitchers,18462,12970,12970,Joe Musgrove,668.9000000000001
4304,Busch Banditos,Kumar Rocker,42110,SP,1,pitchers,42110,31843,31843,Kumar Rocker,448.7000000000001
4304,Busch Banditos,Jose Berrios,18201,SP,1,pitchers,18201,14168,14168,José Berríos,508.9
4058,Cat & Kaboom,Max Fried,18164,SP,32,pitchers,18164,13743,13743,Max Fried,909.6
4058,Cat & Kaboom,George Kirby,36671,SP,20,pitchers,36671,25436,25436,George Kirby,850.5999999999999
4058,Cat & Kaboom,Luis Castillo,23732,SP,16,pitchers,,,,,762.6
4058,Cat & Kaboom,Kodai Senga,42723,SP,11,pitchers,42723,31838,31838,Kodai Senga,494.7000000000001
4058,Cat & Kaboom,Devin Williams,19268,RP,10,pitchers,19268,15816,15816,Devin Williams,532.8
4058,Cat & Kaboom,Gavin Williams,40941,SP,10,pitchers,40941,30122,30122,Gavin Williams,726.4999999999999
4058,Cat & Kaboom,Kenley Jansen,2916,RP,7,pitchers,2916,3096,3096,Kenley Jansen,378.3
4058,Cat & Kaboom,Dennis Santana,18985,RP,5,pitchers,18985,17878,17878,Dennis Santana,438.6000000000001
4058,Cat & Kaboom,Luke Weaver,18380,RP,3,pitchers,18380,16918,16918,Luke Weaver,354.99999999999994
4058,Cat & Kaboom,Seth Lugo,23701,SP,3,pitchers,23701,12447,12447,Seth Lugo,525.3
4058,Cat & Kaboom,Edwin Uceta,33395,RP,2,pitchers,33395,20539,20539,Edwin Uceta,436.1
4058,Cat & Kaboom,Matt Strahm,23691,RP,1,pitchers,23691,13799,13799,Matt Strahm,352.2000000000001
4058,Cat & Kaboom,Alexis Diaz,22926,RP,1,pitchers,22926,21132,21132,Alexis Díaz,248.30000000000007
4058,Cat & Kaboom,Brady Singer,33620,SP,1,pitchers,33620,25377,25377,Brady Singer,640.6
4179,Bartolo's Meatballs,Nathan Eovaldi,9335,SP,11,pitchers,9335,9132,9132,Nathan Eovaldi,795.2000000000002
4179,Bartolo's Meatballs,Nick Pivetta,19398,SP,11,pitchers,19398,15454,15454,Nick Pivetta,788.5000000000001
4179,Bartolo's Meatballs,Pete Fairbanks,20435,RP,9,pitchers,20435,17998,17998,Pete Fairbanks,452.8
4179,Bartolo's Meatballs,Griffin Jax,31438,RP,8,pitchers,31438,20253,20253,Griffin Jax,506.9
4179,Bartolo's Meatballs,Clay Holmes,23790,SP,8,pitchers,23790,13649,13649,Clay Holmes,644.5
4179,Bartolo's Meatballs,Brandon Woodruff,23693,SP,8,pitchers,23693,16162,16162,Brandon Woodruff,629.0
4179,Bartolo's Meatballs,Ryan Pepiot,37649,SP,7,pitchers,37649,26221,26221,Ryan Pepiot,741.9000000000002
4179,Bartolo's Meatballs,Trey Yesavage,45790,SP/RP,7,pitchers,,,,,662.4
4179,Bartolo's Meatballs,Drew Rasmussen,35922,SP,6,pitchers,35922,25385,25385,Drew Rasmussen,738.3000000000002
4179,Bartolo's Meatballs,Brayan Bello,33767,SP,5,pitchers,33767,23920,23920,Brayan Bello,565.7
4179,Bartolo's Meatballs,Tyler Rogers,19904,RP,3,pitchers,19904,15541,15541,Tyler Rogers,400.6
4179,Bartolo's Meatballs,Parker Messick,42765,SP,2,pitchers,42765,31986,31986,Parker Messick,476.2999999999999
4179,Bartolo's Meatballs,Tanner Scott,21075,RP,1,pitchers,21075,17586,17586,Tanner Scott,391.7000000000001
4179,Bartolo's Meatballs,Clayton Beeter,38428,RP,1,pitchers,38428,27494,27494,Clayton Beeter,413.1
4179,Bartolo's Meatballs,Reid Detmers,38328,RP,1,pitchers,38328,27468,27468,Reid Detmers,678.4999999999999
4179,Bartolo's Meatballs,Kirby Yates,6175,RP,1,pitchers,6175,9073,9073,Kirby Yates,324.30000000000007
4098,Vance Munson VagHawks,Tarik Skubal,35204,SP,45,pitchers,35204,22267,22267,Tarik Skubal,1198.7000000000005
4098,Vance Munson VagHawks,Roki Sasaki,46091,SP,20,pitchers,,,,,504.5
4098,Vance Munson VagHawks,Shane Baz,23794,SP,14,pitchers,23794,22264,22264,Shane Baz,623.0
4098,Vance Munson VagHawks,Grayson Rodriguez,33612,RP,12,pitchers,33612,24492,24492,Grayson Rodriguez,574.7
4098,Vance Munson VagHawks,Camilo Doval,32051,RP,8,pitchers,32051,21992,21992,Camilo Doval,383.4
4098,Vance Munson VagHawks,Jonah Tong,43841,SP,7,pitchers,,,,,133.7
4098,Vance Munson VagHawks,Jared Jones,38361,RP,6,pitchers,38361,27863,27863,Jared Jones,458.30000000000007
4098,Vance Munson VagHawks,Zebby Matthews,42653,SP,5,pitchers,,,,,533.7000000000002
4098,Vance Munson VagHawks,Sean Manaea,18257,SP,4,pitchers,18257,15873,15873,Sean Manaea,589.3000000000001
4098,Vance Munson VagHawks,Logan Henderson,42312,SP,4,pitchers,,,,,454.40000000000015
4098,Vance Munson VagHawks,Adrian Morejon,23672,RP,4,pitchers,23672,20039,20039,Adrian Morejon,426.0000000000001
4098,Vance Munson VagHawks,Louis Varland,37202,RP,4,pitchers,37202,27691,27691,Louis Varland,391.5
4098,Vance Munson VagHawks,Brandon Pfaadt,38699,SP,3,pitchers,38699,27782,27782,Brandon Pfaadt,642.3000000000002
4098,Vance Munson VagHawks,Spencer Arrighetti,40615,SP,1,pitchers,40615,29921,29921,Spencer Arrighetti,320.1
4098,Vance Munson VagHawks,DJ Herz,37942,RP,1,pitchers,37942,26389,26389,DJ Herz,91.70000000000002
4146,The Baseball Team,Spencer Strider,38736,SP,31,pitchers,38736,27498,27498,Spencer Strider,716.7000000000002
4146,The Baseball Team,Blake Snell,18460,SP,29,pitchers,18460,13543,13543,Blake Snell,673.3
4146,The Baseball Team,Sandy Alcantara,20732,SP,13,pitchers,20732,18684,18684,Sandy Alcantara,775.5
4146,The Baseball Team,Shane Bieber,23814,SP,11,pitchers,23814,19427,19427,Shane Bieber,548.3000000000001
4146,The Baseball Team,Cade Horton,42719,SP,8,pitchers,42719,31872,31872,Cade Horton,532.8999999999999
4146,The Baseball Team,Jacob Misiorowski,42711,SP,8,pitchers,42711,31623,31623,Jacob Misiorowski,656.0000000000001
4146,The Baseball Team,Rhett Lowder,43895,SP/RP,8,pitchers,43895,33876,33876,Rhett Lowder,323.79999999999995
4146,The Baseball Team,Brandon Sproat,44534,SP/RP,6,pitchers,44534,33850,33850,Brandon Sproat,280.20000000000005
4146,The Baseball Team,Ryan Weathers,33670,SP,5,pitchers,33670,23796,23796,Ryan Weathers,518.4999999999999
4146,The Baseball Team,Mick Abel,38330,SP,5,pitchers,38330,27756,27756,Mick Abel,432.30000000000007
4146,The Baseball Team,AJ Smith-Shawver,40707,SP,5,pitchers,40707,29960,29960,AJ Smith-Shawver,39.7
4146,The Baseball Team,George Klassen,44589,SP,3,pitchers,,,,,114.20000000000005
