playerid,PlayerName,minpos,G,GS,IP,SV,HLD,FPTS,Team,season,stats,role
17312,Justin Steele,P,25.920000076293945,25.920000076293945,142.59669494628906,0.0,0.0,608.5755436897277,CHC,2023,pit,SP
16358,Tyler Mahle,P,29.15999984741211,29.15999984741211,166.1260986328125,0.0,0.0,659.3483051300049,SFG,2023,pit,SP
13361,Steven Matz,P,36.68000030517578,22.68000030517578,135.1009063720703,0.0,0.5774000287055969,590.542702627182,TBR,2023,pit,SP
23920,Brayan Bello,P,25.440000534057617,19.440000534057617,112.85820007324219,0.0,0.64410001039505,510.2053926467895,BOS,2023,pit,SP
13781,Alex Wood,P,54.20000076293945,16.200000762939453,125.47029876708984,0.0,0.6044999957084656,594.7436003208159,,2023,pit,RP
14168,José Berríos,P,30.780000686645508,30.780000686645508,175.80589294433594,0.0,0.0,682.9121267318726,TOR,2023,pit,SP
24492,Grayson Rodriguez,P,22.68000030517578,22.68000030517578,129.2760009765625,0.0,0.0,574.42421913147,LAA,2023,pit,SP
20302,David Peterson,P,44.20000076293945,16.200000762939453,113.7145004272461,0.0,0.6310999989509583,551.9481452465059,NYM,2023,pit,RP
27468,Reid Detmers,P,25.920000076293945,25.920000076293945,141.0594940185547,0.0,0.0,564.8078897476196,LAA,2023,pit,SP
2429,Corey Kluber,P,27.540000915527344,27.540000915527344,158.5529022216797,0.0,0.0,547.6988208770751,,2023,pit,SP
12880,Tyler Anderson,P,30.780000686645508,30.780000686645508,185.44679260253906,0.0,0.0,628.4421728134155,LAA,2023,pit,SP
17594,Mitch Keller,P,29.15999984741211,29.15999984741211,164.34829711914062,0.0,0.0,619.4708436965941,PIT,2023,pit,SP
9323,Patrick Corbin,P,30.780000686645508,30.780000686645508,174.8227996826172,0.0,0.0,610.3163621902465,,2023,pit,SP
14120,Lance McCullers Jr.,P,22.68000030517578,22.68000030517578,129.80479431152344,0.0,0.0,553.8760687828067,HOU,2023,pit,SP
16207,Spencer Turnbull,P,31.440000534057617,19.440000534057617,121.91909790039062,0.0,0.5787000060081482,512.9042580127716,,2023,pit,SP
13774,Zach Eflin,P,25.920000076293945,25.920000076293945,145.8437957763672,0.0,0.0,581.9062669754029,BAL,2023,pit,SP
17578,JT Brubaker,P,25.920000076293945,25.920000076293945,142.67579650878906,0.0,0.0,548.5991505622865,SFG,2023,pit,SP
19479,Aaron Civale,P,25.920000076293945,25.920000076293945,145.87510681152344,0.0,0.0,570.6928893089296,OAK,2023,pit,SP
21690,Edward Cabrera,P,24.299999237060547,24.299999237060547,132.20889282226562,0.0,0.0,550.8987127304079,CHC,2023,pit,SP
11836,Taijuan Walker,P,29.15999984741211,29.15999984741211,163.5845947265625,0.0,0.0,561.1049109458922,PHI,2023,pit,SP
14078,Michael Wacha,P,31.540000915527344,27.540000915527344,154.4315948486328,0.0,0.5938000082969666,562.5003070354462,KCR,2023,pit,SP
13273,Ross Stripling,P,44.29999923706055,24.299999237060547,149.86289978027344,0.0,0.6044999957084656,584.5529281139374,,2023,pit,SP
10123,Kyle Gibson,P,29.15999984741211,29.15999984741211,172.11669921875,0.0,0.0,633.263524055481,,2023,pit,SP
18498,Kenta Maeda,P,45.060001373291016,21.059999465942383,141.7886962890625,0.0,0.6003999710083008,584.7384052276612,,2023,pit,RP
11828,James Paxton,P,32.68000030517578,22.68000030517578,136.98109436035156,0.0,0.64410001039505,553.1925944805146,,2023,pit,SP
18000,Triston McKenzie,P,21.059999465942383,21.059999465942383,121.52310180664062,0.0,0.0,503.08776941299436,SDP,2023,pit,SP
24586,Kyle Bradish,P,25.920000076293945,25.920000076293945,145.50909423828125,0.0,0.0,580.4923934936526,BAL,2023,pit,SP
25880,Hunter Brown,P,51.34000015258789,11.34000015258789,104.80000305175781,0.0,0.6514999866485596,512.0564239978792,HOU,2023,pit,RP
19388,Tony Gonsolin,P,25.920000076293945,25.920000076293945,140.83050537109375,0.0,0.0,536.1974014282227,,2023,pit,SP
15454,Nick Pivetta,P,35.540000915527344,27.540000915527344,164.58399963378906,0.0,0.64410001039505,600.1866228580475,SDP,2023,pit,SP
19316,Eric Lauer,P,27.540000915527344,27.540000915527344,155.7675018310547,0.0,0.0,581.9303577423098,TOR,2023,pit,SP
21318,Tylor Megill,P,47.720001220703125,9.720000267028809,90.64990234375,0.0,0.6310999989509583,448.54312152862553,NYM,2023,pit,RP
15440,Matthew Boyd,P,25.920000076293945,25.920000076293945,153.1699981689453,0.0,0.0,589.4100398063661,CHC,2023,pit,SP
17479,Jack Flaherty,P,29.920000076293945,25.920000076293945,147.28819274902344,0.0,0.5774000287055969,580.5045433521271,DET,2023,pit,SP
20373,Andrés Muñoz,P,65.0,0.0,65.0,9.734999656677246,9.752599716186523,512.3139055728911,SEA,2023,pit,RP
11762,Noah Syndergaard,P,27.540000915527344,27.540000915527344,156.6284942626953,0.0,0.0,502.39628200531,,2023,pit,SP
11760,Drew Smyly,P,42.68000030517578,22.68000030517578,140.6092071533203,0.0,0.5425000190734863,527.0571400642395,,2023,pit,SP
21029,Jhoan Duran,P,68.0,0.0,68.0,10.661999702453613,9.047300338745117,505.56213002204896,PHI,2023,pit,RP
22201,MacKenzie Gore,P,24.299999237060547,24.299999237060547,138.1605987548828,0.0,0.0,516.5407036781312,TEX,2023,pit,SP
2233,Adam Wainwright,P,25.920000076293945,25.920000076293945,154.44070434570312,0.0,0.0,536.791073513031,,2023,pit,SP
20167,Kyle Muller,P,22.68000030517578,22.68000030517578,124.58080291748047,0.0,0.0,518.4585420608521,,2023,pit,SP
19879,Tanner Houck,P,55.720001220703125,9.720000267028809,98.77320098876953,2.243000030517578,3.713399887084961,491.73937835693357,BOS,2023,pit,RP
16256,Kyle Freeland,P,30.780000686645508,30.780000686645508,178.28250122070312,0.0,0.0,471.2887300491333,COL,2023,pit,SP
12499,Drew Rucinski,P,37.060001373291016,21.059999465942383,136.04200744628906,0.0,0.6284999847412109,547.0994474411009,,2023,pit,SP
27646,Luis Ortiz,P,22.579999923706055,14.579999923706055,88.85269927978516,0.0,0.592199981212616,359.1075977802277,CLE,2023,pit,SP
15734,Brad Keller,P,41.439998626708984,19.440000534057617,130.4176025390625,0.0,0.6062999963760376,487.9622458457947,PHI,2023,pit,RP
21844,Braxton Garrett,P,48.58000183105469,14.579999923706055,113.69280242919922,0.0,0.5889999866485596,477.1358673095702,MIA,2023,pit,RP
23550,Aaron Ashby,P,54.86000061035156,4.860000133514404,75.64070129394531,0.0,3.8838000297546387,415.29095830917356,MIL,2023,pit,RP
1943,Zack Greinke,P,24.299999237060547,24.299999237060547,137.96449279785156,0.0,0.0,436.3462555885316,,2023,pit,SP
4806,Rich Hill,P,22.68000030517578,22.68000030517578,119.46929931640625,0.0,0.0,431.2429444313049,,2023,pit,SP
23429,JP Sears,P,40.20000076293945,16.200000762939453,113.15339660644531,0.0,0.6284999847412109,467.3368207931519,SDP,2023,pit,RP
21224,Bailey Ober,P,45.81999969482422,17.81999969482422,124.45149993896484,0.0,0.6003999710083008,501.7442264556886,MIN,2023,pit,RP
19911,José Suarez,P,25.920000076293945,25.920000076293945,140.70050048828125,0.0,0.0,501.3070227622987,ATL,2023,pit,SP
12808,Mike Clevinger,P,27.540000915527344,27.540000915527344,150.9364013671875,0.0,0.0,510.81383981704715,PIT,2023,pit,SP
8779,Wade Miley,P,22.68000030517578,22.68000030517578,125.12770080566406,0.0,0.0,409.2077132225035,,2023,pit,SP
14739,Paul Blackburn,P,25.920000076293945,25.920000076293945,147.8695068359375,0.0,0.0,535.0471172332764,NYY,2023,pit,SP
17149,Domingo Germán,P,40.68000030517578,22.68000030517578,141.9022979736328,0.0,0.6200000047683716,498.1305172920228,,2023,pit,SP
21032,Emmanuel Clase,P,70.0,0.0,70.0,34.654998779296875,1.4981000423431396,577.7454559803009,CLE,2023,pit,RP
14212,Josh Hader,P,66.0,0.0,66.0,32.24100112915039,1.356600046157837,558.4817505836487,HOU,2023,pit,RP
20633,Yusei Kikuchi,P,42.060001373291016,21.059999465942383,130.9176025390625,0.0,0.6428999900817871,552.2745168685914,LAA,2023,pit,SP
20070,Bailey Falter,P,37.439998626708984,19.440000534057617,123.17060089111328,0.0,0.5687000155448914,455.07574572563175,KCR,2023,pit,SP
22267,Tarik Skubal,P,12.960000038146973,12.960000038146973,71.17230224609375,0.0,0.0,316.31457371711736,DET,2023,pit,SP
6893,Johnny Cueto,P,25.920000076293945,25.920000076293945,154.29510498046875,0.0,0.0,493.1333542823792,,2023,pit,SP
18413,José Urquidy,P,27.540000915527344,27.540000915527344,156.81430053710938,0.0,0.0,536.4760274887085,PIT,2023,pit,SP
17282,Michael Kopech,P,39.91999816894531,25.920000076293945,151.0792999267578,0.0,0.5942000150680542,547.4184980392456,,2023,pit,SP
19312,Cal Quantrill,P,29.15999984741211,29.15999984741211,171.82859802246094,0.0,0.0,567.9469392776491,TEX,2023,pit,SP
11423,Jose Quintana,P,14.579999923706055,14.579999923706055,77.69960021972656,0.0,0.0,328.84169850349423,COL,2023,pit,SP
20369,Matt Manning,P,24.299999237060547,24.299999237060547,136.10870361328125,0.0,0.0,454.7973682403565,,2023,pit,SP
24580,Josiah Gray,P,29.15999984741211,29.15999984741211,166.73550415039062,0.0,0.0,555.5128035545349,WSN,2023,pit,SP
12730,Nick Martinez,P,39.81999969482422,17.81999969482422,121.90959930419922,0.0,0.5938000082969666,467.7618635654449,TBR,2023,pit,RP
7593,Jordan Lyles,P,29.15999984741211,29.15999984741211,169.05810546875,0.0,0.0,506.17098903656,,2023,pit,SP
18138,Ryan Helsley,P,68.0,0.0,68.0,29.63800048828125,2.7183001041412354,535.1844888687134,BAL,2023,pit,RP
15488,Antonio Senzatela,P,25.920000076293945,25.920000076293945,144.94740295410156,0.0,0.0,374.6327905654907,COL,2023,pit,SP
27681,Ken Waldichuk,P,32.58000183105469,14.579999923706055,99.48169708251953,0.0,0.6284999847412109,435.6749991416931,WSN,2023,pit,RP
27782,Brandon Pfaadt,P,16.200000762939453,16.200000762939453,92.33999633789062,0.0,0.0,363.6702014923095,ARI,2023,pit,SP
14843,Michael Lorenzen,P,33.68000030517578,22.68000030517578,138.1959991455078,0.0,0.5787000060081482,496.4078664302827,COL,2023,pit,SP
17780,José Alvarado,P,65.0,0.0,65.0,5.019000053405762,12.085100173950195,440.9618679046631,PHI,2023,pit,RP
19899,Clarke Schmidt,P,40.58000183105469,14.579999923706055,106.92649841308594,0.0,0.6200000047683716,430.43952264785764,NYY,2023,pit,RP
17998,Pete Fairbanks,P,65.0,0.0,65.0,16.381999969482422,9.155400276184082,493.280186843872,MIA,2023,pit,RP
18383,Michael Soroka,P,53.34000015258789,11.34000015258789,106.39920043945312,0.0,0.6096000075340271,426.4995883464813,ARI,2023,pit,RP
22207,DL Hall,P,57.2400016784668,3.240000009536743,72.30729675292969,0.0,8.97189998626709,424.97964468002317,MIL,2023,pit,RP
27581,Hayden Wesneski,P,21.059999465942383,21.059999465942383,120.77529907226562,0.0,0.0,410.3380917549133,HOU,2023,pit,SP
20666,Félix Bautista,P,65.0,0.0,65.0,29.150999069213867,1.8125,507.7412902355194,BAL,2023,pit,RP
10021,Mike Minor,P,17.81999969482422,17.81999969482422,104.27639770507812,0.0,0.0,345.30889587402345,,2023,pit,SP
31839,Shintaro Fujinami,P,33.91999816894531,25.920000076293945,171.29600524902344,0.0,0.6284999847412109,633.2597293853759,,2023,pit,SP
19350,Dean Kremer,P,25.920000076293945,25.920000076293945,143.6029052734375,0.0,0.0,488.99179515838614,BAL,2023,pit,SP
7005,Ryan Pressly,P,62.0,0.0,62.0,30.391000747680664,2.7964000701904297,496.3509510755539,,2023,pit,RP
18655,A.J. Minter,P,68.0,0.0,68.0,4.258999824523926,14.029899597167969,436.75871629714965,NYM,2023,pit,RP
15816,Devin Williams,P,65.0,0.0,65.0,26.81800079345703,2.1846001148223877,494.91251873970026,NYM,2023,pit,RP
16918,Luke Weaver,P,16.200000762939453,16.200000762939453,89.018798828125,0.0,0.0,280.72718400955193,NYM,2023,pit,SP
12447,Seth Lugo,P,46.959999084472656,12.960000038146973,106.81919860839844,0.0,0.5938000082969666,428.58215622901923,KCR,2023,pit,RP
19853,Michael King,P,67.0,0.0,67.0,3.375,12.371600151062012,406.7844624996185,SDP,2023,pit,RP
21455,Kris Bubic,P,32.20000076293945,16.200000762939453,101.65119934082031,0.0,0.6062999963760376,378.9542982101441,KCR,2023,pit,SP
22487,Johan Oviedo,P,38.58000183105469,14.579999923706055,102.1095962524414,0.0,0.592199981212616,384.70295348167423,BOS,2023,pit,RP
27472,Jared Shuster,P,19.440000534057617,19.440000534057617,110.80799865722656,0.0,0.0,387.4563910484314,STL,2023,pit,SP
16258,Aaron Bummer,P,66.0,0.0,66.0,3.2320001125335693,11.804800033569336,401.2851000785829,ATL,2023,pit,RP
11847,Chris Martin,P,63.0,0.0,63.0,2.243000030517578,14.910400390625,380.64919996261597,TEX,2023,pit,RP
17734,Evan Phillips,P,66.0,0.0,66.0,8.640999794006348,12.217100143432617,413.22530531883245,LAD,2023,pit,RP
27792,Gavin Stone,P,26.479999542236328,6.480000019073486,56.93600082397461,0.0,0.6169999837875366,253.1554764270783,LAD,2023,pit,RP
19244,Cole Irvin,P,31.540000915527344,27.540000915527344,168.6501007080078,0.0,0.604200005531311,546.1742743492125,LAD,2023,pit,SP
16561,Austin Gomber,P,35.439998626708984,19.440000534057617,121.518798828125,0.0,0.5776000022888184,350.9329701423646,TEX,2023,pit,SP
16977,Trevor Williams,P,30.68000030517578,22.68000030517578,128.5146942138672,0.0,0.5950000286102295,386.04110946655254,WSN,2023,pit,SP
6984,Luis García,P,64.0,0.0,64.0,1.0750000476837158,12.193499565124512,371.4859620571136,NYM,2023,pit,RP
17859,Adbert Alzolay,P,70.0,0.0,70.0,4.585999965667725,11.05459976196289,397.63415389060975,NYM,2023,pit,RP
13449,Taylor Rogers,P,66.0,0.0,66.0,2.3289999961853027,12.405400276184082,401.50952301025404,MIN,2023,pit,RP
26260,Drey Jameson,P,50.099998474121094,8.100000381469727,88.4520034790039,0.0,0.5853000283241272,377.05215830802916,ARI,2023,pit,RP
21537,Daniel Lynch IV,P,12.960000038146973,12.960000038146973,68.48259735107422,0.0,0.0,253.5312704563141,KCR,2023,pit,SP
10078,Caleb Thielbar,P,64.0,0.0,64.0,0.968999981880188,12.197500228881836,373.30001547336576,CHC,2023,pit,RP
22294,Matthew Liberatore,P,20.959999084472656,12.960000038146973,79.05000305175781,0.0,0.5774000287055969,287.0350742340088,STL,2023,pit,SP
16502,Ryan Yarbrough,P,35.81999969482422,17.81999969482422,115.68250274658203,0.0,0.6062999963760376,346.80464992523207,NYY,2023,pit,RP
26253,Ryne Nelson,P,25.81999969482422,17.81999969482422,110.08499908447266,0.0,0.5853000283241272,382.1287028789521,ARI,2023,pit,SP
19680,Sixto Sánchez,P,43.619998931884766,1.6200000047683716,51.22520065307617,0.0,0.5889999866485596,256.07706375122075,MIA,2023,pit,RP
13649,Clay Holmes,P,64.0,0.0,64.0,25.125,5.036399841308594,466.91980347633364,NYM,2023,pit,RP
13050,Anthony DeSclafani,P,47.439998626708984,19.440000534057617,133.6313934326172,0.0,0.6044999957084656,485.7677804470064,,2023,pit,RP
19569,David Bednar,P,66.0,0.0,66.0,31.11400032043457,1.8041000366210938,493.03522105216985,NYY,2023,pit,RP
14993,Scott Barlow,P,72.0,0.0,72.0,24.62700080871582,5.037099838256836,470.45148081779485,OAK,2023,pit,RP
16609,Bryan Abreu,P,64.0,0.0,64.0,1.1119999885559082,15.809900283813477,398.53298864364626,HOU,2023,pit,RP
3548,Liam Hendriks,P,32.0,0.0,32.0,0.0,0.5942000150680542,191.6129648923874,MIN,2023,pit,RP
20367,Brusdar Graterol,P,62.0,0.0,62.0,5.892000198364258,12.711199760437012,374.39183850288384,LAD,2023,pit,RP
9761,Joe Kelly,P,63.0,0.0,63.0,3.2320001125335693,11.149100303649902,377.2648849010468,,2023,pit,RP
19249,Seranthony Domínguez,P,67.0,0.0,67.0,12.045999526977539,8.066300392150879,413.3443834781646,CHW,2023,pit,RP
21992,Camilo Doval,P,64.0,0.0,64.0,34.154998779296875,1.7856999635696411,506.71081762313844,NYY,2023,pit,RP
27768,Eury Pérez,P,11.34000015258789,11.34000015258789,64.63800048828125,0.0,0.0,240.89770503044136,MIA,2023,pit,SP
1246,Matt Bush,P,63.0,0.0,63.0,2.8399999141693115,11.047200202941895,370.7691703796387,,2023,pit,RP
25007,Alex Vesia,P,63.0,0.0,63.0,4.7129998207092285,11.314900398254395,382.43588085174565,LAD,2023,pit,RP
17897,Garrett Cleavinger,P,62.0,0.0,62.0,1.1430000066757202,12.645500183105469,384.07969810962675,TBR,2023,pit,RP
19409,Dane Dunning,P,46.47999954223633,6.480000019073486,74.80500030517578,0.0,0.6103000044822693,314.39982919693,SEA,2023,pit,RP
17586,Tanner Scott,P,63.0,0.0,63.0,7.3420000076293945,9.69629955291748,397.2489104747773,LAD,2023,pit,RP
16122,Jordan Romano,P,66.0,0.0,66.0,32.45100021362305,1.4688999652862549,501.4123844623566,LAA,2023,pit,RP
19618,Jordan Hicks,P,62.0,0.0,62.0,2.1689999103546143,11.013400077819824,369.4033068656921,CHW,2023,pit,RP
19979,Zach Plesac,P,24.299999237060547,24.299999237060547,137.3896942138672,0.0,0.0,439.8329359054567,,2023,pit,SP
10233,Aroldis Chapman,P,63.0,0.0,63.0,5.2769999504089355,10.62600040435791,381.02531232833866,BOS,2023,pit,RP
14986,Giovanny Gallegos,P,66.0,0.0,66.0,3.253000020980835,11.471099853515625,376.1720931053162,,2023,pit,RP
17192,Jalen Beeks,P,63.0,0.0,63.0,3.428999900817871,14.398599624633789,393.04798007011425,,2023,pit,RP
17968,Brock Burke,P,69.0,0.0,69.0,5.020999908447266,13.991299629211426,408.2153464317322,CIN,2023,pit,RP
15761,Joe Jiménez,P,63.0,0.0,63.0,2.128999948501587,14.111800193786621,379.5423317909241,ATL,2023,pit,RP
11861,Jason Adam,P,68.0,0.0,68.0,9.142999649047852,10.98270034790039,425.64146556854246,SDP,2023,pit,RP
20000,Tyler Wells,P,36.58000183105469,14.579999923706055,98.75579833984375,0.0,0.604200005531311,349.34792079925535,BAL,2023,pit,RP
