playerid,PlayerName,minpos,G,GS,IP,SV,HLD,FPTS,Team,season,stats,role
19753,Jonathan Loáisiga,P,70.0,0.0,70.0,2.196000099182129,12.923199653625488,404.20203742980954,ARI,2022,pit,RP
18331,James Kaprielian,P,24.059999465942383,21.059999465942383,120.15640258789062,0.0,0.5873000025749207,420.46616787910455,,2022,pit,SP
8779,Wade Miley,P,24.299999237060547,24.299999237060547,138.80870056152344,0.0,0.0,399.81973848342886,,2022,pit,SP
19979,Zach Plesac,P,29.15999984741211,29.15999984741211,170.9409942626953,0.0,0.0,508.41621885299685,,2022,pit,SP
21537,Daniel Lynch IV,P,17.81999969482422,17.81999969482422,95.90239715576172,0.0,0.0,306.88689975738527,KCR,2022,pit,SP
15552,Chad Green,P,77.0,0.0,77.0,1.0980000495910645,17.336299896240234,438.8284846305848,,2022,pit,RP
20369,Matt Manning,P,22.68000030517578,22.68000030517578,122.5260009765625,0.0,0.0,378.57160711288446,,2022,pit,SP
16122,Jordan Romano,P,66.0,0.0,66.0,26.226999282836914,3.188999891281128,484.98551559448254,LAA,2022,pit,RP
25436,George Kirby,P,12.960000038146973,12.960000038146973,73.87200164794922,0.0,0.0,273.3231883525849,SEA,2022,pit,SP
19350,Dean Kremer,P,44.959999084472656,12.960000038146973,100.57019805908203,0.0,0.570900022983551,319.4114489078523,BAL,2022,pit,RP
19244,Cole Irvin,P,30.780000686645508,30.780000686645508,180.55270385742188,0.0,0.0,534.3780891418457,LAD,2022,pit,SP
11828,James Paxton,P,9.720000267028809,9.720000267028809,53.08570098876953,0.0,0.0,220.99248306751252,,2022,pit,SP
17859,Adbert Alzolay,P,24.200000762939453,16.200000762939453,95.84349822998047,0.0,0.6740999817848206,338.89508061409,NYM,2022,pit,SP
17606,Cristian Javier,P,60.20000076293945,16.200000762939453,134.70199584960938,0.0,3.4760000705718994,531.3097552299499,HOU,2022,pit,RP
14993,Scott Barlow,P,74.0,0.0,74.0,24.52199935913086,4.594600200653076,482.03141613006596,OAK,2022,pit,RP
19618,Jordan Hicks,P,62.099998474121094,8.100000381469727,100.16999816894531,5.400000095367432,3.856800079345703,464.20754394531264,CHW,2022,pit,RP
15816,Devin Williams,P,65.0,0.0,65.0,1.7710000276565552,11.997599601745605,386.2304035425186,NYM,2022,pit,RP
18325,Taylor Hearn,P,28.68000030517578,22.68000030517578,129.5059051513672,0.0,0.5453000068664551,405.95263051986683,,2022,pit,SP
17186,Dinelson Lamet,P,58.0,0.0,58.0,9.487000465393066,6.807600021362305,370.8534579277039,,2022,pit,RP
7593,Jordan Lyles,P,27.540000915527344,27.540000915527344,158.17759704589844,0.0,0.0,385.6831155776976,,2022,pit,SP
12730,Nick Martinez,P,46.959999084472656,12.960000038146973,107.87200164794922,0.0,0.5928000211715698,395.32609701156616,TBR,2022,pit,RP
21549,Jackson Kowar,P,31.719999313354492,9.720000267028809,73.70549774169922,0.0,0.5978999733924866,279.1565530776977,BAL,2022,pit,RP
12828,Andrew Kittredge,P,70.0,0.0,70.0,20.98900032043457,6.863500118255615,475.1610126495361,BAL,2022,pit,RP
8223,Brett Anderson,P,19.440000534057617,19.440000534057617,103.2157974243164,0.0,0.0,293.86170320510865,,2022,pit,SP
22810,Roansy Contreras,P,12.960000038146973,12.960000038146973,73.01850128173828,0.0,0.0,264.911253452301,,2022,pit,SP
16918,Luke Weaver,P,56.58000183105469,14.579999923706055,120.95680236816406,0.0,3.5364999771118164,460.95633077621466,NYM,2022,pit,RP
17594,Mitch Keller,P,34.29999923706055,24.299999237060547,138.00100708007812,0.0,0.6064000129699707,438.85520362854,PIT,2022,pit,SP
5524,Madison Bumgarner,P,30.780000686645508,30.780000686645508,183.5509033203125,0.0,0.0,495.09107437133775,,2022,pit,SP
14739,Paul Blackburn,P,34.58000183105469,14.579999923706055,98.61419677734375,0.0,0.5873000025749207,331.4743570804596,NYY,2022,pit,RP
6345,Chris Archer,P,22.68000030517578,22.68000030517578,123.00659942626953,0.0,0.0,389.03513317108155,,2022,pit,SP
17425,Erick Fedde,P,32.81999969482422,17.81999969482422,110.05670166015625,0.0,0.6791999936103821,331.59280695915226,CHW,2022,pit,SP
19754,Reiver Sanmartin,P,31.100000381469727,8.100000381469727,69.22129821777344,0.0,0.6055999994277954,244.43833909034734,SFG,2022,pit,RP
19345,Daulton Jefferies,P,24.299999237060547,24.299999237060547,141.70120239257812,0.0,0.0,438.00408964157106,PIT,2022,pit,SP
12572,Blake Treinen,P,70.0,0.0,70.0,2.4130001068115234,15.276800155639648,387.8122774124146,LAD,2022,pit,RP
19388,Tony Gonsolin,P,41.060001373291016,21.059999465942383,130.218505859375,0.0,0.7019000053405762,430.64986343383794,,2022,pit,SP
4806,Rich Hill,P,35.81999969482422,17.81999969482422,113.11930084228516,0.0,0.5914000272750854,355.35298357009884,,2022,pit,RP
20373,Andrés Muñoz,P,56.0,0.0,56.0,4.284999847412109,8.0201997756958,351.4153653144837,SEA,2022,pit,RP
18251,Art Warren,P,62.0,0.0,62.0,1.9910000562667847,11.55109977722168,334.9102705717086,,2022,pit,RP
13218,Michael Fulmer,P,63.0,0.0,63.0,5.736999988555908,11.707200050354004,349.49148321151733,SFG,2022,pit,RP
14986,Giovanny Gallegos,P,76.0,0.0,76.0,18.7189998626709,8.842100143432617,474.92007632255553,,2022,pit,RP
19343,A.J. Puk,P,64.86000061035156,4.860000133514404,87.7020034790039,3.7690000534057617,12.122300148010254,431.74352507591243,ARI,2022,pit,RP
13470,Lucas Sims,P,58.0,0.0,58.0,17.256000518798828,6.4847002029418945,372.44676523208625,CHW,2022,pit,RP
21052,Luis Gil,P,40.720001220703125,9.720000267028809,85.37580108642578,0.0,0.5938000082969666,323.08753085136414,NYY,2022,pit,RP
6397,Jake Odorizzi,P,43.34000015258789,11.34000015258789,90.69539642333984,0.0,0.5924999713897705,334.94516291618345,,2022,pit,RP
22207,DL Hall,P,11.34000015258789,11.34000015258789,64.63800048828125,0.0,0.0,210.1065852165223,MIL,2022,pit,SP
19677,Gregory Soto,P,68.0,0.0,68.0,22.309999465942383,4.548600196838379,453.8048125267029,PIT,2022,pit,RP
16502,Ryan Yarbrough,P,24.299999237060547,24.299999237060547,140.08140563964844,0.0,0.0,391.33377723693843,NYY,2022,pit,SP
22276,Dylan Coleman,P,60.0,0.0,60.0,0.0,11.160699844360352,315.37215290069577,NYY,2022,pit,RP
17735,Tyler Alexander,P,53.720001220703125,9.720000267028809,95.76909637451172,0.0,3.401099920272827,344.59983043670644,TEX,2022,pit,RP
21690,Edward Cabrera,P,30.100000381469727,8.100000381469727,65.83200073242188,0.0,0.6104000210762024,279.7912039279938,CHC,2022,pit,RP
16094,Zach Thompson,P,48.68000030517578,22.68000030517578,148.502197265625,0.0,0.6064000129699707,443.9158839225769,,2022,pit,RP
7410,J.A. Happ,P,21.059999465942383,21.059999465942383,120.21920013427734,0.0,0.0,342.2951596260071,,2022,pit,SP
20151,James Karinchak,P,56.0,0.0,56.0,3.2100000381469727,8.326800346374512,332.8674639225007,ATL,2022,pit,RP
6655,Craig Kimbrel,P,66.0,0.0,66.0,34.18000030517578,2.6726999282836914,507.2341332912446,NYM,2022,pit,RP
14843,Michael Lorenzen,P,43.060001373291016,21.059999465942383,141.59669494628906,0.0,0.5898000001907349,423.4415105819703,COL,2022,pit,RP
17586,Tanner Scott,P,60.0,0.0,60.0,0.9990000128746033,9.769599914550781,341.0246710658073,LAD,2022,pit,RP
20367,Brusdar Graterol,P,63.0,0.0,63.0,2.4130001068115234,16.248899459838867,348.9421209812165,LAD,2022,pit,RP
14527,Jorge López,P,64.0,0.0,64.0,11.595999717712402,7.492800235748291,358.51899909973145,,2022,pit,RP
27498,Spencer Strider,P,39.2400016784668,3.240000009536743,54.46799850463867,0.0,0.6694999933242798,241.1060400009156,ATL,2022,pit,RP
19871,Tucker Davidson,P,31.719999313354492,9.720000267028809,76.35230255126953,0.0,0.6694999933242798,293.06058897972116,PHI,2022,pit,RP
17496,Diego Castillo,P,65.0,0.0,65.0,4.284999847412109,13.23289966583252,375.7096263885498,,2022,pit,RP
20243,Zac Lowther,P,14.579999923706055,14.579999923706055,79.7665023803711,0.0,0.0,229.18951759338375,,2022,pit,SP
5003,Jake Diekman,P,70.0,0.0,70.0,5.839000225067139,11.502599716186523,398.25989704132076,,2022,pit,RP
24586,Kyle Bradish,P,46.86000061035156,4.860000133514404,69.7020034790039,0.0,0.570900022983551,261.7089656829835,BAL,2022,pit,RP
20160,Nate Pearson,P,31.479999542236328,6.480000019073486,60.94139862060547,0.0,0.5982000231742859,247.13188810348512,HOU,2022,pit,RP
16401,Yonny Chirinos,P,24.959999084472656,12.960000038146973,85.18229675292969,0.0,0.6069999933242798,295.82676291465765,,2022,pit,SP
11487,Joely Rodríguez,P,60.0,0.0,60.0,0.0,12.013699531555176,323.6649369239807,BOS,2022,pit,RP
