playerid,PlayerName,minpos,G,GS,IP,SV,HLD,FPTS,Team,season,stats,role
4930,Jon Lester,P,32.0,32.0,195.0850067138672,0.0,0.0,832.1931119918822,,2018,pit,SP
4153,Jake Arrieta,P,30.780000686645508,30.780000686645508,186.5760040283203,0.0,0.0,766.2148383140564,,2018,pit,SP
19755,Shohei Ohtani,DH,24.299999237060547,24.299999237060547,148.22999572753906,0.0,0.0,728.1700859069826,LAD,2018,pit,SP
15764,Masahiro Tanaka,P,29.15999984741211,29.15999984741211,176.13099670410156,0.0,0.0,714.8634656906128,,2018,pit,SP
3551,Clayton Richard,P,30.780000686645508,30.780000686645508,191.2570037841797,0.0,0.0,723.8862977981568,,2018,pit,SP
9784,Garrett Richards,P,25.920000076293945,25.920000076293945,158.6269989013672,0.0,0.0,681.5877845764161,,2018,pit,SP
3254,Jeff Samardzija,P,27.540000915527344,27.540000915527344,174.08299255371094,0.0,0.0,759.2989428520202,,2018,pit,SP
14120,Lance McCullers Jr.,P,24.299999237060547,24.299999237060547,136.5290069580078,0.0,0.0,637.2995917320252,HOU,2018,pit,SP
7448,Gio Gonzalez,P,30.780000686645508,30.780000686645508,183.10699462890625,0.0,0.0,707.626328277588,,2018,pit,SP
12768,Sonny Gray,P,30.780000686645508,30.780000686645508,185.52499389648438,0.0,0.0,690.9841663360596,BOS,2018,pit,SP
12970,Joe Musgrove,P,27.540000915527344,27.540000915527344,157.36399841308594,0.0,0.0,640.3748070716857,SDP,2018,pit,SP
13218,Michael Fulmer,P,29.15999984741211,29.15999984741211,185.48399353027344,0.0,0.0,681.7502416610719,SFG,2018,pit,SP
14078,Michael Wacha,P,29.15999984741211,29.15999984741211,167.19000244140625,0.0,0.0,697.2712774276733,KCR,2018,pit,SP
13125,Gerrit Cole,P,29.15999984741211,29.15999984741211,174.96499633789062,0.0,0.0,707.0548625946044,NYY,2018,pit,SP
12049,Kyle Hendricks,P,29.15999984741211,29.15999984741211,169.81900024414062,0.0,0.0,666.1974798202514,,2018,pit,SP
4806,Rich Hill,P,24.299999237060547,24.299999237060547,141.3470001220703,0.0,0.0,658.179479598999,,2018,pit,SP
15689,Luis Castillo,P,24.299999237060547,24.299999237060547,143.74099731445312,0.0,0.0,611.4876507759095,SEA,2018,pit,SP
4972,Cole Hamels,P,32.0,32.0,201.25100708007812,0.0,0.0,677.8054557800293,,2018,pit,SP
12703,Trevor Bauer,P,29.15999984741211,29.15999984741211,170.93499755859375,0.0,0.0,683.7007857322694,,2018,pit,SP
7410,J.A. Happ,P,30.780000686645508,30.780000686645508,183.66600036621094,0.0,0.0,687.5827951431273,,2018,pit,SP
14862,Zack Godley,P,24.299999237060547,24.299999237060547,141.2689971923828,0.0,0.0,594.6677729606629,,2018,pit,SP
11836,Taijuan Walker,P,32.0,32.0,186.31900024414062,0.0,0.0,696.2225767135619,PHI,2018,pit,SP
13781,Alex Wood,P,22.68000030517578,22.68000030517578,131.01100158691406,0.0,0.0,591.3470798492433,,2018,pit,SP
14107,Kevin Gausman,P,30.780000686645508,30.780000686645508,182.73500061035156,0.0,0.0,646.3069368362428,TOR,2018,pit,SP
16918,Luke Weaver,P,25.920000076293945,25.920000076293945,144.5590057373047,0.0,0.0,631.4189591407776,NYM,2018,pit,SP
2717,Rick Porcello,P,29.15999984741211,29.15999984741211,181.85400390625,0.0,0.0,674.1665835380554,,2018,pit,SP
5867,Danny Salazar,P,31.059999465942383,21.059999465942383,127.36000061035156,0.0,0.7788000106811523,603.6796518325805,,2018,pit,SP
13543,Blake Snell,P,29.15999984741211,29.15999984741211,165.76800537109375,0.0,0.0,716.5004514694213,LAD,2018,pit,SP
4676,Charlie Morton,P,22.68000030517578,22.68000030517578,129.56199645996094,0.0,0.0,570.8843123435975,,2018,pit,SP
8753,Tanner Roark,P,29.15999984741211,29.15999984741211,170.5659942626953,0.0,0.0,626.6973632812501,,2018,pit,SP
6893,Johnny Cueto,P,29.15999984741211,29.15999984741211,178.94700622558594,0.0,0.0,721.4331117630006,,2018,pit,SP
1994,Iván Nova,P,27.540000915527344,27.540000915527344,164.9219970703125,0.0,0.0,578.4593151092529,COL,2018,pit,SP
12880,Tyler Anderson,P,24.299999237060547,24.299999237060547,140.96099853515625,0.0,0.0,517.1390447616577,LAA,2018,pit,SP
9323,Patrick Corbin,P,24.299999237060547,24.299999237060547,138.73500061035156,0.0,0.0,536.9535576820373,,2018,pit,SP
15166,Luiz Gohara,P,22.68000030517578,22.68000030517578,129.69700622558594,0.0,0.0,565.8791493415833,,2018,pit,SP
3542,Danny Duffy,P,29.15999984741211,29.15999984741211,179.61399841308594,0.0,0.0,669.2764061927796,,2018,pit,SP
5524,Madison Bumgarner,P,21.059999465942383,21.059999465942383,136.3560028076172,0.0,0.0,597.355723667145,,2018,pit,SP
15038,Germán Márquez,P,24.299999237060547,24.299999237060547,137.07000732421875,0.0,0.0,489.44963779449455,SDP,2018,pit,SP
14975,Chad Kuhl,P,27.540000915527344,27.540000915527344,148.52499389648438,0.0,0.0,554.6932989120485,,2018,pit,SP
11479,Bryan Mitchell,P,24.299999237060547,24.299999237060547,140.7830047607422,0.0,0.0,544.5028949737548,,2018,pit,SP
4772,Félix Hernández,P,27.540000915527344,27.540000915527344,162.44700622558594,0.0,0.0,589.4727658271788,,2018,pit,SP
14168,José Berríos,P,29.15999984741211,29.15999984741211,169.08900451660156,0.0,0.0,608.6526138305663,TOR,2018,pit,SP
14682,Luis Perdomo,P,25.920000076293945,25.920000076293945,152.9550018310547,0.0,0.0,541.3299895286561,,2018,pit,SP
4338,Tyler Chatwood,P,24.299999237060547,24.299999237060547,137.23500061035156,0.0,0.0,528.0975960731507,,2018,pit,SP
13050,Anthony DeSclafani,P,24.299999237060547,24.299999237060547,151.41000366210938,0.0,0.0,533.6312704086304,,2018,pit,SP
4662,Brandon McCarthy,P,27.540000915527344,27.540000915527344,156.0260009765625,0.0,0.0,561.8285191535949,,2018,pit,SP
16943,Sean Newcomb,P,27.540000915527344,27.540000915527344,153.1020050048828,0.0,0.0,603.7160945892335,CHW,2018,pit,SP
13361,Steven Matz,P,21.059999465942383,21.059999465942383,118.88600158691406,0.0,0.0,480.4787474632264,TBR,2018,pit,SP
14444,Hyun Jin Ryu,P,22.68000030517578,22.68000030517578,124.1240005493164,0.0,0.0,497.49049873352055,,2018,pit,SP
11426,Drew Pomeranz,P,24.299999237060547,24.299999237060547,135.4530029296875,0.0,0.0,528.6442857265473,LAA,2018,pit,SP
6562,Alex Cobb,P,27.540000915527344,27.540000915527344,164.20899963378906,0.0,0.0,493.153069114685,,2018,pit,SP
10130,Mike Leake,P,30.780000686645508,30.780000686645508,186.43699645996094,0.0,0.0,588.467119216919,,2018,pit,SP
10123,Kyle Gibson,P,27.540000915527344,27.540000915527344,158.87600708007812,0.0,0.0,524.4671445846558,,2018,pit,SP
11490,Aaron Sanchez,P,24.299999237060547,24.299999237060547,139.1479949951172,0.0,0.0,494.2730003356934,KCR,2018,pit,SP
9803,Miles Mikolas,P,21.059999465942383,21.059999465942383,120.04199981689453,0.0,0.0,478.0964001655578,WSN,2018,pit,SP
15873,Sean Manaea,P,27.540000915527344,27.540000915527344,160.6479949951172,0.0,0.0,571.6763237953185,NYM,2018,pit,SP
13183,Zach Davies,P,29.15999984741211,29.15999984741211,173.14599609375,0.0,0.0,544.9611023902894,,2018,pit,SP
6902,Martín Pérez,P,27.540000915527344,27.540000915527344,164.0399932861328,0.0,0.0,468.4826917648315,ATL,2018,pit,SP
14374,Tyler Glasnow,P,42.959999084472656,12.960000038146973,99.0792007446289,0.0,3.1429998874664307,487.5489946842194,LAD,2018,pit,RP
10190,Tyler Skaggs,P,22.68000030517578,22.68000030517578,128.58099365234375,0.0,0.0,482.69127702713007,LAA,2018,pit,SP
6895,Chase Anderson,P,29.15999984741211,29.15999984741211,170.19400024414062,0.0,0.0,566.8482082366945,TEX,2018,pit,SP
18498,Kenta Maeda,P,22.68000030517578,22.68000030517578,126.052001953125,0.0,0.0,496.145056438446,,2018,pit,SP
8137,Jaime García,P,22.68000030517578,22.68000030517578,130.4149932861328,0.0,0.0,447.1386727333071,,2018,pit,SP
10547,Jimmy Nelson,P,16.200000762939453,16.200000762939453,94.10540008544922,0.0,0.0,384.52423334121704,,2018,pit,SP
6655,Craig Kimbrel,P,65.0,0.0,65.0,32.870601654052734,1.965399980545044,592.8239147186279,NYM,2018,pit,RP
2233,Adam Wainwright,P,24.299999237060547,24.299999237060547,142.1540069580078,0.0,0.0,491.8506997108459,,2018,pit,SP
16511,Jordan Montgomery,P,27.540000915527344,27.540000915527344,152.99600219726562,0.0,0.0,509.30304231643674,TEX,2018,pit,SP
9425,Doug Fister,P,25.920000076293945,25.920000076293945,149.68699645996094,0.0,0.0,447.0068819999694,,2018,pit,SP
17186,Dinelson Lamet,P,19.440000534057617,19.440000534057617,109.09500122070312,0.0,0.0,458.553246974945,,2018,pit,SP
10811,Mike Foltynewicz,P,27.540000915527344,27.540000915527344,159.30099487304688,0.0,0.0,548.6342415809631,,2018,pit,SP
4776,Matt Shoemaker,P,22.68000030517578,22.68000030517578,129.36900329589844,0.0,0.0,467.46224651336684,,2018,pit,SP
5257,Wilmer Font,P,44.720001220703125,9.720000267028809,90.40399932861328,0.0,5.891499996185303,469.60925650596613,,2018,pit,RP
15514,Kendall Graveman,P,29.15999984741211,29.15999984741211,175.23500061035156,0.0,0.0,536.5828404426576,,2018,pit,SP
2608,Jhoulys Chacín,P,24.299999237060547,24.299999237060547,138.83900451660156,0.0,0.0,469.5220081329347,,2018,pit,SP
3374,Ubaldo Jiménez,P,25.920000076293945,25.920000076293945,140.9709930419922,0.0,0.0,488.936943244934,,2018,pit,SP
12638,Nate Karns,P,21.059999465942383,21.059999465942383,118.60700225830078,0.0,0.0,452.44877290725714,,2018,pit,SP
10021,Mike Minor,P,21.059999465942383,21.059999465942383,120.04199981689453,0.0,0.0,414.15151472091674,,2018,pit,SP
13699,Jake Faria,P,24.299999237060547,24.299999237060547,142.947998046875,0.0,0.0,549.4521213531493,,2018,pit,SP
3096,Kenley Jansen,P,65.0,0.0,65.0,37.804500579833984,0.0,591.8669656753541,DET,2018,pit,RP
3200,Ervin Santana,P,24.299999237060547,24.299999237060547,153.0489959716797,0.0,0.0,488.63627433776867,,2018,pit,SP
6785,Andrew Miller,P,65.0,0.0,65.0,12.726900100708008,10.883700370788574,497.8995914936066,,2018,pit,RP
15454,Nick Pivetta,P,22.68000030517578,22.68000030517578,124.04900360107422,0.0,0.0,441.6803395271302,SDP,2018,pit,SP
12917,Dylan Bundy,P,29.15999984741211,29.15999984741211,174.75999450683594,0.0,0.0,516.3436952590944,,2018,pit,SP
13533,Andrew Triggs,P,24.299999237060547,24.299999237060547,135.2689971923828,0.0,0.0,451.31768140792843,BOS,2018,pit,SP
13164,Eduardo Rodriguez,P,19.440000534057617,19.440000534057617,109.95099639892578,0.0,0.0,417.8685634613038,ARI,2018,pit,SP
13619,Jakob Junis,P,25.920000076293945,25.920000076293945,148.572998046875,0.0,0.0,502.56308555603016,TEX,2018,pit,SP
6797,Julio Teheran,P,29.15999984741211,29.15999984741211,178.93800354003906,0.0,0.0,569.2107669830323,,2018,pit,SP
13690,Sal Romano,P,21.059999465942383,21.059999465942383,118.45899963378906,0.0,0.0,403.88032073974597,,2018,pit,SP
10587,Chad Bettis,P,24.299999237060547,24.299999237060547,143.0540008544922,0.0,0.0,382.5590241432189,,2018,pit,SP
8044,Jason Vargas,P,24.299999237060547,24.299999237060547,138.71400451660156,0.0,0.0,475.63776826858526,,2018,pit,SP
13761,Chris Stratton,P,27.540000915527344,27.540000915527344,153.85499572753906,0.0,0.0,549.9236039161683,,2018,pit,SP
404,CC Sabathia,P,24.299999237060547,24.299999237060547,138.4029998779297,0.0,0.0,432.93577394485493,,2018,pit,SP
16502,Ryan Yarbrough,P,52.81999969482422,17.81999969482422,136.57400512695312,0.0,5.281000137329102,549.0081818580626,NYY,2018,pit,RP
16977,Trevor Williams,P,21.059999465942383,21.059999465942383,118.53299713134766,0.0,0.0,390.9514238357545,WSN,2018,pit,SP
16401,Yonny Chirinos,P,59.439998626708984,19.440000534057617,150.80799865722656,0.0,8.298800468444824,584.9412668228149,,2018,pit,RP
10310,Zack Wheeler,P,31.200000762939453,16.200000762939453,104.33499908447266,0.0,0.7922999858856201,418.61567525863654,PHI,2018,pit,SP
19320,Joey Lucchesi,P,24.579999923706055,14.579999923706055,93.10600280761719,0.0,0.7174000144004822,375.85305404663086,,2018,pit,SP
16256,Kyle Freeland,P,31.059999465942383,21.059999465942383,126.96399688720703,0.0,0.833899974822998,377.2411948204041,COL,2018,pit,SP
10233,Aroldis Chapman,P,65.0,0.0,65.0,29.09000015258789,3.990799903869629,541.9059782028198,BOS,2018,pit,RP
9460,Dan Straily,P,27.540000915527344,27.540000915527344,163.22900390625,0.0,0.0,560.8584244728089,,2018,pit,SP
16137,Carlos Rodón,P,16.200000762939453,16.200000762939453,93.26480102539062,0.0,0.0,352.2850154876709,NYY,2018,pit,SP
16358,Tyler Mahle,P,19.440000534057617,19.440000534057617,109.57099914550781,0.0,0.0,380.44442567825314,SFG,2018,pit,SP
19374,Walker Buehler,P,18.100000381469727,8.100000381469727,56.16999816894531,0.0,0.8416000008583069,293.0413478136062,SDP,2018,pit,RP
11189,Vince Velasquez,P,21.059999465942383,21.059999465942383,114.87200164794922,0.0,0.0,398.7639677047728,CHC,2018,pit,SP
8362,Homer Bailey,P,24.299999237060547,24.299999237060547,138.02699279785156,0.0,0.0,421.92418413162255,,2018,pit,SP
12076,Felipe Vázquez,P,65.0,0.0,65.0,31.20560073852539,2.9465999603271484,524.9222758293151,PIT,2018,pit,RP
15010,Corey Knebel,P,65.0,0.0,65.0,30.246200561523438,1.9617999792099,527.1054823875427,,2018,pit,RP
3201,Francisco Liriano,P,31.059999465942383,21.059999465942383,124.89800262451172,0.0,0.6816999912261963,424.02935037612923,,2018,pit,SP
12910,Ken Giles,P,65.0,0.0,65.0,32.94929885864258,0.0,525.4148827075958,,2018,pit,RP
8302,JC Ramírez,P,21.059999465942383,21.059999465942383,121.86599731445312,0.0,0.0,386.4536030769348,,2018,pit,SP
6216,Dellin Betances,P,55.0,0.0,55.0,1.8180999755859375,13.648500442504883,387.2574541568756,,2018,pit,RP
14875,Caleb Smith,P,31.059999465942383,21.059999465942383,131.8470001220703,0.0,0.767300009727478,485.6286077499389,,2018,pit,SP
12808,Mike Clevinger,P,19.440000534057617,19.440000534057617,106.77200317382812,0.0,0.0,382.7881105899811,PIT,2018,pit,SP
1852,Ryan Madson,P,65.0,0.0,65.0,13.966899871826172,11.857600212097168,449.3768985748291,,2018,pit,RP
7872,Tyson Ross,P,19.440000534057617,19.440000534057617,107.76200103759766,0.0,0.0,365.8367775917054,TEX,2018,pit,SP
4538,Jason Hammel,P,27.540000915527344,27.540000915527344,157.6320037841797,0.0,0.0,476.8079706192016,,2018,pit,SP
13942,Brent Suter,P,22.68000030517578,22.68000030517578,124.94599914550781,0.0,0.0,382.42363214492804,LAA,2018,pit,SP
1118,Marco Estrada,P,29.15999984741211,29.15999984741211,170.51400756835938,0.0,0.0,520.8239871025087,,2018,pit,SP
12664,Jerad Eickhoff,P,24.299999237060547,24.299999237060547,140.0279998779297,0.0,0.0,421.05042819976796,,2018,pit,SP
16727,Brock Stewart,P,26.200000762939453,16.200000762939453,98.37480163574219,0.0,0.8416000008583069,377.4357218265534,LAD,2018,pit,SP
16468,Trevor Oaks,P,14.579999923706055,14.579999923706055,83.10600280761719,0.0,0.0,289.62862648963926,,2018,pit,SP
2520,Lance Lynn,P,25.920000076293945,25.920000076293945,147.06399536132812,0.0,0.0,435.3314962387086,,2018,pit,SP
15423,Andrew Heaney,P,16.200000762939453,16.200000762939453,90.4218978881836,0.0,0.0,325.2343173027039,,2018,pit,SP
5401,Brad Peacock,P,49.720001220703125,9.720000267028809,93.86139678955078,0.0,8.479599952697754,428.531687784195,,2018,pit,RP
13475,Daniel Norris,P,21.059999465942383,21.059999465942383,115.58200073242188,0.0,0.0,366.45648179054274,,2018,pit,SP
16980,Daniel Mengden,P,24.299999237060547,24.299999237060547,141.75100708007812,0.0,0.0,445.90627613067636,,2018,pit,SP
11713,Matt Harvey,P,24.299999237060547,24.299999237060547,135.1959991455078,0.0,0.0,424.98964347839353,,2018,pit,SP
16162,Brandon Woodruff,P,17.81999969482422,17.81999969482422,100.60900115966797,0.0,0.0,330.871281337738,MIL,2018,pit,SP
17432,Jeff Hoffman,P,19.440000534057617,19.440000534057617,109.39299774169922,0.0,0.0,314.419649887085,TOR,2018,pit,SP
14710,Edwin Díaz,P,65.0,0.0,65.0,32.0702018737793,1.9013999700546265,519.0289898395538,LAD,2018,pit,RP
12918,Archie Bradley,P,65.0,0.0,65.0,11.15369987487793,12.163800239562988,430.5679497241973,,2018,pit,RP
12022,Matt Andriese,P,41.34000015258789,11.34000015258789,91.63729858398438,0.0,3.017699956893921,374.67124185562136,,2018,pit,RP
1581,Sean Doolittle,P,65.0,0.0,65.0,21.947999954223633,9.545499801635742,482.1465374469757,,2018,pit,RP
17130,Raisel Iglesias,P,65.0,0.0,65.0,31.84709930419922,0.9327999949455261,490.55802373886115,ATL,2018,pit,RP
9388,Josh Tomlin,P,19.440000534057617,19.440000534057617,110.5260009765625,0.0,0.0,324.67941851615905,,2018,pit,SP
13194,Joe Biagini,P,14.579999923706055,14.579999923706055,79.4364013671875,0.0,0.0,263.66207418441775,,2018,pit,SP
15015,Alex Reyes,P,18.100000381469727,8.100000381469727,56.185699462890625,0.0,0.8281999826431274,267.86714696884167,,2018,pit,RP
17479,Jack Flaherty,P,16.200000762939453,16.200000762939453,89.40059661865234,0.0,0.0,320.7568130493164,DET,2018,pit,SP
13764,Roberto Osuna,P,65.0,0.0,65.0,31.453399658203125,1.8954999446868896,489.30534033775325,,2018,pit,RP
10314,Erasmo Ramírez,P,22.68000030517578,22.68000030517578,126.43599700927734,0.0,0.0,388.18668117523214,,2018,pit,SP
1890,Matt Moore,P,25.920000076293945,25.920000076293945,147.57000732421875,0.0,0.0,386.0994742393494,,2018,pit,SP
9111,Brad Hand,P,65.0,0.0,65.0,28.985000610351562,3.5869998931884766,489.12570743560786,,2018,pit,RP
15474,Lucas Giolito,P,24.299999237060547,24.299999237060547,143.48599243164062,0.0,0.0,421.14643964767464,,2018,pit,SP
7754,Mike Fiers,P,24.299999237060547,24.299999237060547,138.14999389648438,0.0,0.0,394.3628782272339,,2018,pit,SP
11589,José Ureña,P,29.15999984741211,29.15999984741211,168.87899780273438,0.0,0.0,501.4004417419434,,2018,pit,SP
7466,Anthony Swarzak,P,65.0,0.0,65.0,1.9675999879837036,16.181900024414062,399.43393824100497,,2018,pit,RP
15488,Antonio Senzatela,P,12.960000038146973,12.960000038146973,73.2239990234375,0.0,0.0,225.8286649227143,COL,2018,pit,SP
15440,Matthew Boyd,P,22.68000030517578,22.68000030517578,124.1969985961914,0.0,0.0,372.6336135864259,CHC,2018,pit,SP
18790,Dillon Peters,P,11.34000015258789,11.34000015258789,63.930999755859375,0.0,0.0,242.121992444992,,2018,pit,SP
6397,Jake Odorizzi,P,25.920000076293945,25.920000076293945,143.76100158691406,0.0,0.0,414.4590657234192,,2018,pit,SP
14361,Ty Blach,P,24.299999237060547,24.299999237060547,143.24899291992188,0.0,0.0,430.21162738800064,,2018,pit,SP
10591,Scott Alexander,P,65.0,0.0,65.0,0.0,18.095300674438477,382.9502186298371,SFG,2018,pit,RP
4505,Jordan Zimmermann,P,29.15999984741211,29.15999984741211,170.93299865722656,0.0,0.0,425.6694658279418,,2018,pit,SP
3284,Aníbal Sánchez,P,33.099998474121094,8.100000381469727,69.71440124511719,0.0,0.7710000276565552,280.9723085403443,,2018,pit,RP
7441,Wade Davis,P,65.0,0.0,65.0,28.590700149536133,3.1270999908447266,453.56968193054206,,2018,pit,RP
1157,Tommy Hunter,P,65.0,0.0,65.0,12.06350040435791,10.862199783325195,403.71284751892085,,2018,pit,RP
9132,Nathan Eovaldi,P,9.720000267028809,9.720000267028809,55.19309997558594,0.0,0.0,214.76462116241453,TEX,2018,pit,SP
18655,A.J. Minter,P,55.0,0.0,55.0,0.0,16.57670021057129,352.72676169872284,NYM,2018,pit,RP
8241,David Robertson,P,65.0,0.0,65.0,3.6363000869750977,15.444299697875977,390.0295169353485,,2018,pit,RP
5224,Blake Parker,P,65.0,0.0,65.0,10.707599639892578,11.663700103759766,415.7856842517853,,2018,pit,RP
15291,Steven Brault,P,43.099998474121094,8.100000381469727,79.64929962158203,0.0,5.50029993057251,327.77961373329157,,2018,pit,RP
8782,Andrew Cashner,P,25.920000076293945,25.920000076293945,147.14300537109375,0.0,0.0,341.93467054367073,,2018,pit,SP
15552,Chad Green,P,45.0,0.0,45.0,0.0,11.174200057983398,282.73424224853517,,2018,pit,RP
11903,Michael Feliz,P,55.0,0.0,55.0,2.202699899673462,15.88010025024414,349.551926779747,,2018,pit,RP
4090,Luke Gregerson,P,65.0,0.0,65.0,19.267499923706055,10.352100372314453,442.46187095642085,,2018,pit,RP
9073,Kirby Yates,P,65.0,0.0,65.0,3.6231000423431396,13.881699562072754,396.6609976768493,LAA,2018,pit,RP
4696,Nate Jones,P,55.0,0.0,55.0,0.0,12.229499816894531,317.36024408340455,,2018,pit,RP
14706,Anthony Banda,P,12.960000038146973,12.960000038146973,72.94950103759766,0.0,0.0,269.40128536224364,MIN,2018,pit,SP
4070,Pedro Strop,P,55.0,0.0,55.0,2.0099000930786133,17.3843994140625,352.91357522010804,,2018,pit,RP
9346,Brandon Morrow,P,65.0,0.0,65.0,36.177398681640625,2.1277999877929688,491.6984216213226,,2018,pit,RP
2391,Héctor Rondón,P,65.0,0.0,65.0,0.0,16.57379913330078,370.5611848831177,BOS,2018,pit,RP
6986,Ian Kennedy,P,29.15999984741211,29.15999984741211,166.8699951171875,0.0,0.0,486.03236951827995,TEX,2018,pit,SP
3240,Zack Britton,P,40.0,0.0,40.0,0.0,7.250800132751465,227.34137125015258,,2018,pit,RP
4264,Mark Melancon,P,65.0,0.0,65.0,22.3169002532959,9.107799530029297,452.6817788124084,,2018,pit,RP
8110,Bryan Shaw,P,55.0,0.0,55.0,0.0,17.92889976501465,314.632820725441,,2018,pit,RP
12183,Cody Allen,P,65.0,0.0,65.0,21.8174991607666,7.788000106811523,449.16579051017754,,2018,pit,RP
7531,Collin McHugh,P,41.47999954223633,6.480000019073486,71.81230163574219,0.0,5.396100044250488,302.8525116443634,,2018,pit,RP
11384,Tommy Kahnle,P,55.0,0.0,55.0,1.8180999755859375,16.30229949951172,344.1121584653854,,2018,pit,RP
17282,Michael Kopech,P,14.579999923706055,14.579999923706055,83.10600280761719,0.0,0.0,281.4560329437255,,2018,pit,SP
13607,Carl Edwards Jr.,P,55.0,0.0,55.0,0.0,15.32040023803711,342.2771287441254,NYM,2018,pit,RP
5114,Jeurys Familia,P,65.0,0.0,65.0,33.448699951171875,2.9709999561309814,477.6941745758056,,2018,pit,RP
4869,Mike Montgomery,P,49.86000061035156,4.860000133514404,71.6843032836914,0.0,11.915900230407715,330.00421500205994,,2018,pit,RP
6249,Trevor Cahill,P,42.959999084472656,12.960000038146973,101.67900085449219,0.0,3.03410005569458,359.6111052513122,,2018,pit,RP
14739,Paul Blackburn,P,19.440000534057617,19.440000534057617,111.45700073242188,0.0,0.0,304.07620491981515,NYY,2018,pit,SP
14212,Josh Hader,P,65.0,0.0,65.0,2.6886000633239746,15.521499633789062,386.98641862869266,HOU,2018,pit,RP
9761,Joe Kelly,P,55.0,0.0,55.0,0.0,16.902599334716797,326.01671690940856,,2018,pit,RP
15467,Marco Gonzales,P,16.200000762939453,16.200000762939453,87.85549926757812,0.0,0.0,276.5777864456177,SDP,2018,pit,SP
4001,Enny Romero,P,55.0,0.0,55.0,1.995300054550171,14.509200096130371,329.51060180664064,,2018,pit,RP
12572,Blake Treinen,P,65.0,0.0,65.0,21.872900009155273,6.63700008392334,425.6052988052368,LAD,2018,pit,RP
14696,Keone Kela,P,45.0,0.0,45.0,0.0,10.139300346374512,260.1765697956085,,2018,pit,RP
18806,Drew Steckenrider,P,55.0,0.0,55.0,0.0,16.496999740600586,339.5455572366714,OAK,2018,pit,RP
6033,Kelvin Herrera,P,65.0,0.0,65.0,30.928600311279297,0.9085999727249146,450.95855035781864,,2018,pit,RP
8185,Steven Wright,P,14.579999923706055,14.579999923706055,84.50810241699219,0.0,0.0,254.57673659324647,,2018,pit,SP
5498,Arodys Vizcaíno,P,65.0,0.0,65.0,22.905899047851562,6.746300220489502,441.2412509918213,,2018,pit,RP
2660,Brett Cecil,P,55.0,0.0,55.0,0.0,14.907099723815918,316.7414501190185,,2018,pit,RP
12890,Alex Claudio,P,65.0,0.0,65.0,19.65679931640625,7.242400169372559,376.11175293922423,,2018,pit,RP
