playerid,PlayerName,minpos,G,GS,IP,SV,HLD,FPTS,Team,season,stats,role
2036,Clayton Kershaw,P,30.780000686645508,30.780000686645508,207.1219940185547,0.0,0.0,1266.1000078201296,,2017,pit,SP
3137,Max Scherzer,P,30.780000686645508,30.780000686645508,202.52099609375,0.0,0.0,1103.3383058547975,TOR,2017,pit,SP
11762,Noah Syndergaard,P,32.0,32.0,198.89599609375,0.0,0.0,1114.2980243682862,,2017,pit,SP
2429,Corey Kluber,P,32.0,32.0,211.21099853515625,0.0,0.0,1041.848767375946,,2017,pit,SP
10603,Chris Sale,P,32.0,32.0,213.2729949951172,0.0,0.0,1034.83061542511,ATL,2017,pit,SP
13074,Yu Darvish,P,32.0,32.0,194.7740020751953,0.0,0.0,969.2311530113221,SDP,2017,pit,SP
5524,Madison Bumgarner,P,32.0,32.0,209.1510009765625,0.0,0.0,1064.4749357223511,,2017,pit,SP
10131,Stephen Strasburg,P,29.15999984741211,29.15999984741211,176.72999572753906,0.0,0.0,932.8831155776977,,2017,pit,SP
8700,Justin Verlander,P,32.0,32.0,207.94900512695312,0.0,0.0,969.0290903091432,DET,2017,pit,SP
4930,Jon Lester,P,32.0,32.0,204.02699279785156,0.0,0.0,988.9629153251647,,2017,pit,SP
6632,Carlos Carrasco,P,30.780000686645508,30.780000686645508,186.1219940185547,0.0,0.0,915.2650229454042,ATL,2017,pit,SP
6345,Chris Archer,P,32.0,32.0,198.53199768066406,0.0,0.0,978.4907225608827,,2017,pit,SP
13125,Gerrit Cole,P,30.780000686645508,30.780000686645508,188.9669952392578,0.0,0.0,871.972621536255,NYY,2017,pit,SP
15764,Masahiro Tanaka,P,32.0,32.0,204.63699340820312,0.0,0.0,839.0672920227051,,2017,pit,SP
11423,Jose Quintana,P,32.0,32.0,204.41900634765625,0.0,0.0,866.11274766922,COL,2017,pit,SP
9434,Dallas Keuchel,P,30.780000686645508,30.780000686645508,200.97799682617188,0.0,0.0,888.8941784858704,,2017,pit,SP
11674,Jameson Taillon,P,29.15999984741211,29.15999984741211,174.96200561523438,0.0,0.0,810.6954340934753,CHC,2017,pit,SP
4153,Jake Arrieta,P,30.780000686645508,30.780000686645508,195.3459930419922,0.0,0.0,908.3529805183412,,2017,pit,SP
11682,Carlos Martinez,P,32.0,32.0,199.05299377441406,0.0,0.0,914.687395477295,,2017,pit,SP
2717,Rick Porcello,P,30.780000686645508,30.780000686645508,196.10000610351562,0.0,0.0,814.4866344451904,,2017,pit,SP
6893,Johnny Cueto,P,32.0,32.0,209.1020050048828,0.0,0.0,949.0520217895508,,2017,pit,SP
10954,Jacob deGrom,P,29.15999984741211,29.15999984741211,180.33299255371094,0.0,0.0,846.7481059074403,TEX,2017,pit,SP
5372,Michael Pineda,P,25.920000076293945,25.920000076293945,151.60499572753906,0.0,0.0,726.6113724708557,,2017,pit,SP
1943,Zack Greinke,P,29.15999984741211,29.15999984741211,185.52200317382812,0.0,0.0,786.9407986640929,,2017,pit,SP
14916,Jon Gray,P,30.780000686645508,30.780000686645508,184.40199279785156,0.0,0.0,773.1490507125854,,2017,pit,SP
11486,Robbie Ray,P,29.15999984741211,29.15999984741211,167.64100646972656,0.0,0.0,794.1689864158632,SFG,2017,pit,SP
11828,James Paxton,P,29.15999984741211,29.15999984741211,170.98699951171875,0.0,0.0,784.2500183105469,,2017,pit,SP
4972,Cole Hamels,P,32.0,32.0,204.38999938964844,0.0,0.0,831.7240993499755,,2017,pit,SP
4776,Matt Shoemaker,P,32.0,32.0,194.09100341796875,0.0,0.0,814.4352953910827,,2017,pit,SP
16149,Aaron Nola,P,27.540000915527344,27.540000915527344,166.41200256347656,0.0,0.0,752.8143232345581,PHI,2017,pit,SP
