playerid,PlayerName,minpos,G,FPTS,Team,season,stats,role
13836,Matt Duffy,3B,111.9260025024414,484.09383389949784,,2017,bat,3B
13367,Stephen Piscotty,OF,143.19200134277344,712.0071254968643,,2017,bat,OF
10556,César Hernández,2B,141.3769989013672,632.0162313938141,,2017,bat,2B
8203,Dee Strange-Gordon,2B,136.2740020751953,613.0756982326508,,2017,bat,2B
8347,Denard Span,OF,125.9229965209961,617.8788342952729,,2017,bat,OF
8001,Hanley Ramirez,SS,124.75599670410156,724.7039171814918,CLE,2017,bat,SS
9112,Khris Davis,DH/OF,140.79400634765625,743.3792674303054,,2017,bat,DH/OF
12144,Max Kepler,OF,132.01400756835938,647.263053369522,,2017,bat,OF
14161,Byron Buxton,OF,126.27899932861328,528.3928998470307,MIN,2017,bat,OF
14274,Mitch Haniger,OF,118.06600189208984,507.01086061000814,,2017,bat,OF
5352,Yangervis Solarte,2B/3B,123.10399627685547,576.6350492238998,,2017,bat,2B/3B
6885,Ian Desmond,SS/OF,134.2169952392578,730.1162348985671,COL,2017,bat,SS/OF
8709,Elvis Andrus,SS,137.4409942626953,577.9843051671982,,2017,bat,SS
12533,Marcus Semien,2B/SS,141.76600646972656,645.1909636020661,NYM,2017,bat,2B/SS
2502,Lucas Duda,1B/OF,107.64900207519531,565.746655613184,,2017,bat,1B/OF
12976,Austin Hedges,C,106.44999694824219,391.3768625378609,CLE,2017,bat,C
7859,Charlie Blackmon,OF,142.15499877929688,836.4890074253083,,2017,bat,OF
9957,Steve Pearce,1B/OF,104.70099639892578,538.9199543118477,,2017,bat,1B/OF
8252,Hunter Pence,OF,114.19400024414062,571.3749574661255,,2017,bat,OF
17901,Andrew Benintendi,OF,126.68399810791016,629.9039279937743,CHW,2017,bat,OF
1433,Wilson Ramos,C,77.98680114746094,330.96697906553743,,2017,bat,C
4727,Jacoby Ellsbury,OF,120.52799987792969,546.8858924388884,,2017,bat,OF
12859,James McCann,C,85.8761978149414,288.642554461956,ARI,2017,bat,C
12979,Javier Báez,SS,115.3759994506836,517.5797062277793,DET,2017,bat,SS
2616,Zack Cozart,SS,112.7030029296875,465.3562546133994,,2017,bat,SS
4191,Yunel Escobar,3B/SS,123.23300170898438,562.6841973185539,,2017,bat,3B/SS
14553,Nomar Mazara,OF,132.5,640.7037323951721,,2017,bat,OF
1873,Matt Holliday,OF,114.8740005493164,644.3226252913474,,2017,bat,OF
10816,Jedd Gyorko,2B/3B,114.4530029296875,525.7389767885207,,2017,bat,2B/3B
1738,Jhonny Peralta,SS,110.83999633789062,482.6874933481216,,2017,bat,SS
7331,Seth Smith,OF,103.06400299072266,546.6516911983489,,2017,bat,OF
11846,Leonys Martin,OF,120.65799713134766,419.52790837287904,,2017,bat,OF
9953,Ryan Schimpf,2B/3B,122.47200012207031,552.0809315443038,,2017,bat,2B/3B
4106,Michael Brantley,OF,99.12779998779297,531.5933616936206,,2017,bat,OF
6876,Mark Trumbo,1B/DH/OF,131.96499633789062,725.8525359153747,,2017,bat,1B/DH/OF
10071,Jonathan Villar,2B/SS,142.1060028076172,727.170650601387,,2017,bat,2B/SS
16376,Michael Conforto,OF,82.2959976196289,405.93820478916166,CHC,2017,bat,OF
19198,Yuli Gurriel,1B,109.54399871826172,501.43991826772685,SDP,2017,bat,1B
3797,J.J. Hardy,SS,111.99099731445312,397.5874964296818,,2017,bat,SS
9627,Yan Gomes,C,88.85700225830078,323.0421909451484,,2017,bat,C
8722,Jason Castro,C,95.95259857177734,351.1714775204658,,2017,bat,C
13593,José Peraza,2B/SS,115.91100311279297,493.59198002815236,,2017,bat,2B/SS
1908,Adrián González,1B,135.0590057373047,675.4570312559604,,2017,bat,1B
12552,Eugenio Suárez,3B,135.65899658203125,589.096484529972,CIN,2017,bat,3B
9253,Keon Broxton,OF,125.74400329589844,523.361273574829,,2017,bat,OF
11737,Nick Castellanos,3B/OF,128.88699340820312,614.5619462490082,SDP,2017,bat,3B/OF
8202,Josh Harrison,2B/3B,115.60299682617188,499.91523547172545,,2017,bat,2B/3B
15640,Aaron Judge,OF,100.58599853515625,467.8337398946286,NYY,2017,bat,OF
4579,Starlin Castro,2B/SS,137.63499450683594,583.1800967812538,,2017,bat,2B/SS
6848,Eduardo Núñez,3B/SS,116.6240005493164,499.48623867034905,NYM,2017,bat,3B/SS
11146,Cameron Rupp,C,83.36519622802734,322.2451409697532,,2017,bat,C
10459,Adeiny Hechavarría,SS,137.6840057373047,462.0965732812881,,2017,bat,SS
4022,Melky Cabrera,OF,138.8990020751953,713.8932409524916,NYM,2017,bat,OF
9893,Colby Rasmus,OF,115.78099822998047,456.9095256865024,BAL,2017,bat,OF
6310,Alcides Escobar,SS,145.83200073242188,537.928612422943,,2017,bat,SS
4962,Asdrúbal Cabrera,SS,122.95800018310547,549.3483350515365,CIN,2017,bat,SS
10349,Tommy Joseph,1B,128.5959930419922,661.118378072977,,2017,bat,1B
9744,Justin Bour,1B,118.61599731445312,603.0335990548133,,2017,bat,1B
7462,Trevor Plouffe,3B,119.78299713134766,521.0010442256928,,2017,bat,3B
1857,Joe Mauer,C/1B,118.90799713134766,606.5022292256356,,2017,bat,C/1B
13152,Jorge Polanco,2B/SS,111.87699890136719,481.3659498214721,NYM,2017,bat,2B/SS
13145,Josh Bell,1B,120.13899993896484,616.4062313556669,MIN,2017,bat,1B
9219,Danny Espinosa,2B/SS,129.6490020751953,444.4879666924476,,2017,bat,2B/SS
3708,Rajai Davis,OF,127.44499969482422,546.9094460487365,,2017,bat,OF
8610,Kendrys Morales,1B/DH,134.78399658203125,722.0387694478035,,2017,bat,1B/DH
10348,Domingo Santana,OF,124.28600311279297,649.6898178577422,,2017,bat,OF
9774,Christian Vázquez,C,69.74099731445312,250.97147096395489,HOU,2017,bat,C
11982,Travis Shaw,3B,99.25740051269531,451.20899163484575,BOS,2017,bat,3B
1177,Albert Pujols,1B,128.9199981689453,698.6760411679744,,2017,bat,1B
13414,Andrew Toles,OF,83.5271987915039,359.7089824914932,LAD,2017,bat,OF
3174,Shin-Soo Choo,OF,120.91699981689453,659.9147608399392,,2017,bat,OF
5273,Sandy León,C,70.32420349121094,238.36341162919993,ATL,2017,bat,C
13768,Travis Jankowski,OF,135.0590057373047,525.5133765459061,NYM,2017,bat,OF
18718,Hyun Soo Kim,OF,97.03800201416016,494.29804307222366,,2017,bat,OF
6547,Jordy Mercer,SS,117.75800323486328,458.386925792694,,2017,bat,SS
2900,Roberto Pérez,C,60.555599212646484,207.97253385782238,,2017,bat,C
4229,Howie Kendrick,2B,115.4739990234375,538.1786833763123,,2017,bat,2B
9345,Brock Holt,2B/3B/OF,98.67420196533203,400.062069272995,,2017,bat,2B/3B/OF
2530,Yonder Alonso,1B,108.05400085449219,476.6388941347599,,2017,bat,1B
5666,Devin Mesoraco,C,63.3744010925293,260.6262130260468,NYM,2017,bat,C
10642,Carlos Pérez,C,56.26259994506836,186.08641096949572,HOU,2017,bat,C
1736,José Reyes,SS,100.35900115966797,435.19070999622335,,2017,bat,SS
17182,Jung Ho Kang,3B/SS,48.389400482177734,243.7602078706026,,2017,bat,3B/SS
6887,Martín Maldonado,C,63.95759963989258,224.96878838539124,,2017,bat,C
454,Juan Uribe,3B/SS,58.31999969482422,239.68994055986406,,2017,bat,3B/SS
10950,Adam Duvall,OF,127.54299926757812,599.022266960144,,2017,bat,OF
3057,Mike Napoli,C/1B,128.32000732421875,647.3447519063949,,2017,bat,C/1B
5827,Wilmer Flores,1B,82.32839965820312,371.40553714632983,,2017,bat,1B
6867,Derek Norris,C,79.46099853515625,287.5450255334377,,2017,bat,C
13359,Tyler Naquin,OF,109.28500366210938,457.2818619012832,,2017,bat,OF
5297,Aaron Hicks,OF,85.21199798583984,342.5210690617562,,2017,bat,OF
12508,Jett Bandy,C,62.49959945678711,228.0063700467348,,2017,bat,C
12546,C.J. Cron,1B,99.79199981689453,477.79768422842034,,2017,bat,1B
2136,David Peralta,OF,123.78399658203125,620.4921160697938,,2017,bat,OF
791,Brandon Phillips,2B,98.36640167236328,391.54858891367905,,2017,bat,2B
10200,Tucker Barnhart,C,65.1240005493164,230.80795950889583,,2017,bat,C
14712,Manuel Margot,OF,121.58100128173828,485.62734098434447,,2017,bat,OF
13132,Andrew Susac,C,55.323001861572266,218.26904656291003,,2017,bat,C
5409,Pablo Sandoval,3B,103.95500183105469,476.49784185886386,,2017,bat,3B
10542,Derek Dietrich,2B/OF,74.55239868164062,344.12512257099144,,2017,bat,2B/OF
15149,Trey Mancini,1B/DH/OF,86.83200073242188,398.7644822001457,LAA,2017,bat,1B/DH/OF
14221,Jorge Soler,DH/OF,104.55500030517578,503.9222823500633,LAA,2017,bat,DH/OF
14130,Daniel Vogelbach,1B/DH,88.12799835205078,395.66415162086486,,2017,bat,1B/DH
8267,Chris Iannetta,C,50.39820098876953,204.01327158808706,,2017,bat,C
2495,Pedro Álvarez,3B,51.872398376464844,294.77009158283477,,2017,bat,3B
2579,Carlos Ruiz,C,39.7224006652832,148.1615456074476,,2017,bat,C
3787,David Wright,3B,52.650001525878906,245.74010116755963,,2017,bat,3B
589,Carlos Beltrán,OF,121.37000274658203,608.1907598495483,,2017,bat,OF
3353,Matt Joyce,OF,117.69300079345703,542.7167232751847,PHI,2017,bat,OF
15447,Ryon Healy,1B/3B,133.35800170898438,629.4916239261628,,2017,bat,1B/3B
4969,Luis Valbuena,3B,104.66799926757812,441.4822262883186,,2017,bat,3B
7476,Alex Avila,C,39.55070114135742,149.7564882725477,,2017,bat,C
9981,Michael Saunders,OF,116.6240005493164,550.3647105693816,,2017,bat,OF
5667,Steven Souza Jr.,OF,115.16600036621094,471.7390025973319,,2017,bat,OF
4467,Brandon Moss,1B/OF,126.10099792480469,614.380532479286,,2017,bat,1B/OF
6153,Eduardo Escobar,3B,75.52439880371094,282.0276579022407,,2017,bat,3B
9549,David Freese,3B,102.80500030517578,441.43872714042664,,2017,bat,3B
13499,Tom Murphy,C,40.921199798583984,197.37924380302428,,2017,bat,C
3086,Mitch Moreland,1B,107.06600189208984,484.79453799724575,,2017,bat,1B
13338,Omar Narváez,C,63.95759963989258,212.60189381241798,,2017,bat,C
9205,Logan Morrison,1B/OF,104.62000274658203,483.3440365314483,,2017,bat,1B/OF
10289,Héctor Sánchez,C,41.35860061645508,165.81222785413263,,2017,bat,C
393,Victor Martinez,C/DH,135.02699279785156,715.9977998673914,,2017,bat,C/DH
13185,Orlando Arcia,SS,134.73500061035156,487.7240443229675,MIN,2017,bat,SS
12649,Alex Dickerson,OF,81.45359802246094,399.10122700929645,,2017,bat,OF
9308,Josh Phegley,C,32.319000244140625,128.28327862322328,,2017,bat,C
7571,Lonnie Chisenhall,3B/OF,99.41940307617188,421.99645986557005,,2017,bat,3B/OF
15491,J.P. Crawford,SS,68.49359893798828,242.9038964748382,SEA,2017,bat,SS
5384,Juan Lagares,OF,53.9297981262207,194.7493837356567,,2017,bat,OF
5677,A.J. Ellis,C,26.895200729370117,106.11011557281016,,2017,bat,C
9134,Tyler Flowers,C,79.68779754638672,292.73879591226574,,2017,bat,C
5223,Cameron Maybin,OF,108.62100219726562,437.69463999271386,,2017,bat,OF
12158,Austin Barnes,C,35.607601165771484,137.1911438792944,NYM,2017,bat,C
2636,Brandon Guyer,OF,69.9677963256836,306.6239756345749,,2017,bat,OF
12797,Dalton Pompey,OF,52.45560073852539,207.4692028999328,,2017,bat,OF
11339,Jake Marisnick,OF,76.57740020751953,247.86578463315965,,2017,bat,OF
11615,Brandon Drury,2B/3B,120.54399871826172,527.9731769323348,KCR,2017,bat,2B/3B
3364,Miguel Montero,C,46.850399017333984,184.07559940516947,,2017,bat,C
1327,Jayson Werth,OF,114.90699768066406,556.4102157235145,,2017,bat,OF
10807,Tyler Saladino,3B/SS,68.04000091552734,257.0795849442482,,2017,bat,3B/SS
12225,Scott Schebler,OF,108.8479995727539,508.4727067470551,,2017,bat,OF
13075,Norichika Aoki,OF,91.96739959716797,370.4907042741775,,2017,bat,OF
10815,Jurickson Profar,OF,92.84220123291016,387.04984962940216,ATL,2017,bat,OF
4220,Ryan Zimmerman,1B/3B,101.20099639892578,490.76004140377046,,2017,bat,1B/3B
10472,Enrique Hernández,OF,49.79880142211914,189.89132319688795,LAD,2017,bat,OF
13866,Bruce Maxwell,C,31.039199829101562,112.00769940912723,,2017,bat,C
9892,Jay Bruce,OF,117.53099822998047,546.050612282753,,2017,bat,OF
9682,Adam Rosales,2B/3B/SS,75.00599670410156,279.5911221265793,,2017,bat,2B/3B/SS
12155,Eddie Rosario,OF,94.96440124511719,369.9655709505081,,2017,bat,OF
18497,ByungHo Park,1B/DH,83.7863998413086,406.3146962225438,,2017,bat,1B/DH
9911,Chris Carter,1B/DH,99.20880126953125,493.6979655981064,,2017,bat,1B/DH
9393,Matt Adams,1B,63.18000030517578,311.2937992632389,,2017,bat,1B
3707,Geovany Soto,C,36.83879852294922,133.52454064190385,,2017,bat,C
15223,Adam Frazier,2B/OF,78.48899841308594,317.9207881689071,LAA,2017,bat,2B/OF
5930,Nick Markakis,OF,142.7220001220703,653.5336218357086,,2017,bat,OF
4418,Jed Lowrie,2B/SS,93.53880310058594,362.9379745602608,,2017,bat,2B/SS
14158,Mac Williamson,OF,78.60240173339844,332.00581203699113,,2017,bat,OF
3882,Chris Young,OF,79.18560028076172,367.03578552007673,LAA,2017,bat,OF
3142,Robinson Chirinos,C,29.953800201416016,111.94690997451544,,2017,bat,C
5227,Jon Jay,OF,83.46240234375,318.32414959073066,,2017,bat,OF
5760,Avisaíl García,OF,121.48400115966797,526.6791318535805,,2017,bat,OF
13770,Rob Refsnyder,OF,41.77980041503906,176.37161719799042,SEA,2017,bat,OF
11281,Whit Merrifield,2B/OF,56.95920181274414,209.02239325046543,,2017,bat,2B/OF
18721,Guillermo Heredia,OF,58.33620071411133,223.82608138322826,,2017,bat,OF
3179,Dioner Navarro,C,45.87839889526367,169.13109093308447,,2017,bat,C
7087,Caleb Joseph,C,36.83879852294922,116.9771937638521,SEA,2017,bat,C
11445,Mark Canha,OF,48.599998474121094,221.91578900218008,TEX,2017,bat,OF
6364,Danny Valencia,3B,94.73760223388672,416.5788975834846,,2017,bat,3B
5491,Austin Romine,C,32.46480178833008,113.93073818087578,,2017,bat,C
13777,Adonis García,3B,94.86720275878906,392.8702434420585,,2017,bat,3B
5887,John Jaso,C,76.3667984008789,367.5217329144478,,2017,bat,C
3648,René Rivera,C,43.885799407958984,132.89443208277225,,2017,bat,C
2430,Darwin Barney,2B,48.8916015625,156.63533120155333,TEX,2017,bat,2B
6609,Freddy Galvis,SS,81.1781997680664,285.1872032642365,,2017,bat,SS
5517,Kyle Higashioka,C,22.599000930786133,90.08441126048565,TEX,2017,bat,C
14109,Albert Almora Jr.,OF,76.75559997558594,292.3837180733681,,2017,bat,OF
2829,Manny Piña,C,27.7992000579834,104.55811162889003,,2017,bat,C
13608,Mallex Smith,OF,45.36000061035156,167.88369027376172,,2017,bat,OF
12101,Kennys Vargas,1B/DH,65.54519653320312,316.4580843865871,,2017,bat,1B/DH
11145,Christian Colón,2B/3B,54.010799407958984,186.82249518632884,,2017,bat,2B/3B
10346,John Ryan Murphy,C,26.48699951171875,93.7436928540468,PIT,2017,bat,C
12983,Charlie Tilson,OF,40.41899871826172,158.2445257782936,,2017,bat,OF
10762,Corey Dickerson,OF,127.28299713134766,593.4516822099686,,2017,bat,OF
5557,Jarrod Saltalamacchia,C,32.319000244140625,116.82187609672545,,2017,bat,C
4243,Jose Lobatón,C,35.03089904785156,125.24576310515401,,2017,bat,C
13130,Mikie Mahtook,OF,54.43199920654297,212.3224849939346,,2017,bat,OF
10030,Chris Owings,2B/SS,110.30599975585938,433.1824435710907,,2017,bat,2B/SS
11379,Delino DeShields,OF,83.59200286865234,337.7888716220856,,2017,bat,OF
14128,Joey Gallo,OF,47.773799896240234,219.72433268427852,,2017,bat,OF
8259,Kurt Suzuki,C,47.91960144042969,167.32282410562038,,2017,bat,C
11400,Ronald Torreyes,2B/3B/SS,48.7781982421875,168.3794129014015,,2017,bat,2B/3B/SS
13757,Chris Taylor,OF,23.6033992767334,85.54319685697554,LAA,2017,bat,OF
3878,Chris Stewart,C,35.364601135253906,118.04784646332263,,2017,bat,C
9284,Chris Herrmann,C/OF,50.68980026245117,178.11231647729872,,2017,bat,C/OF
10327,Ramón Cabrera,C,32.319000244140625,107.55322727262971,,2017,bat,C
10473,Cheslor Cuthbert,3B,48.81060028076172,215.81837338805198,,2017,bat,3B
14942,Andrew Knapp,C,32.319000244140625,112.60687597692012,,2017,bat,C
11470,Tony Wolters,C,81.14579772949219,274.9556453227997,,2017,bat,C
15464,Hunter Renfroe,OF,130.36099243164062,563.3486959934233,,2017,bat,OF
6265,Andre Ethier,OF,59.58359909057617,250.75797281265255,,2017,bat,OF
8628,Paulo Orlando,OF,87.52860260009766,327.6177371501922,,2017,bat,OF
7888,Ryan Flaherty,2B/3B,58.31999969482422,211.00761716961858,,2017,bat,2B/3B
5408,Jake Smolinski,OF,29.645999908447266,120.21428357362745,,2017,bat,OF
6878,Chris Coghlan,OF,32.80500030517578,137.38523175716398,,2017,bat,OF
13744,David Dahl,OF,112.97899627685547,534.9938493728638,,2017,bat,OF
3123,Grégor Blanco,OF,34.02000045776367,136.94856291413305,,2017,bat,OF
11472,Dixon Machado,2B/SS,17.81999969482422,60.90166268050669,,2017,bat,2B/SS
14145,Daniel Robertson,2B/3B/SS,37.90800094604492,123.54716279506682,,2017,bat,2B/3B/SS
