playerid,PlayerName,minpos,G,FPTS,Team,season,stats,role
5235,Justin Turner,3B,134.4600067138672,755.4481917142867,,2022,bat,3B
18030,Harrison Bader,OF,137.6999969482422,619.8807260870933,SFG,2022,bat,OF
17128,Ramón Laureano,OF,119.87999725341797,640.3456805944442,SDP,2022,bat,OF
16472,Rhys Hoskins,1B,142.55999755859375,850.6559983551502,CLE,2022,bat,1B
16478,Kyle Schwarber,DH/OF,139.32000732421875,899.6420186340808,PHI,2022,bat,DH/OF
18577,Ke'Bryan Hayes,3B,139.32000732421875,722.402507996559,CIN,2022,bat,3B
5343,Brandon Crawford,SS,134.4600067138672,673.9194635868072,,2022,bat,SS
13590,Jesse Winker,OF,127.9800033569336,766.5144867658614,,2022,bat,OF
13621,Jeimer Candelario,3B,145.8000030517578,747.0800624608993,LAA,2022,bat,3B
19918,Daulton Varsho,OF,122.12999725341797,623.0807292938232,TOR,2022,bat,OF
12532,Kolten Wong,2B,134.4600067138672,707.3976898908614,,2022,bat,2B
9241,Starling Marte,OF,134.4600067138672,735.7913462400437,KCR,2022,bat,OF
19290,Randy Arozarena,OF,144.17999267578125,820.6206511497497,SEA,2022,bat,OF
5297,Aaron Hicks,OF,126.36000061035156,634.7568089485168,,2022,bat,OF
15998,Cody Bellinger,1B/OF,119.87999725341797,622.7307645320892,NYY,2022,bat,1B/OF
16578,Yandy Díaz,1B/3B,129.60000610351562,704.0909847497941,TBR,2022,bat,1B/3B
18607,Jared Walsh,1B,144.17999267578125,848.0166607618331,,2022,bat,1B
12144,Max Kepler,OF,131.22000122070312,686.7802803754806,,2022,bat,OF
20126,Dylan Carlson,OF,145.8000030517578,769.8583367347717,CHC,2022,bat,OF
25764,Bobby Witt Jr.,SS,137.6999969482422,690.299028301239,KCR,2022,bat,SS
19610,Keibert Ruiz,C,97.22000122070312,524.1648623049258,WSN,2022,bat,C
18015,Paul DeJong,SS,127.9800033569336,595.9346761584281,NYY,2022,bat,SS
7304,Salvador Perez,C,139.25999450683594,804.3421198248864,KCR,2022,bat,C
17919,Ian Happ,OF,131.22000122070312,728.3851044893264,CHC,2022,bat,OF
10059,Max Stassi,C,94.91999816894531,390.83282710313796,,2022,bat,C
17484,Eloy Jiménez,DH/OF,139.32000732421875,806.1472187280654,TOR,2022,bat,DH/OF
9874,DJ LeMahieu,2B,106.91999816894531,586.1846028327941,,2022,bat,2B
16535,Danny Jansen,C,93.63999938964844,434.1579083800316,TEX,2022,bat,C
12979,Javier Báez,SS,142.55999755859375,690.3394181013107,DET,2022,bat,SS
26288,Adley Rutschman,C/DH,96.87999725341797,467.63322308063505,BAL,2022,bat,C/DH
17988,Tyler Stephenson,C,105.80000305175781,548.876467370987,CIN,2022,bat,C
14566,Franmil Reyes,DH/OF,147.4199981689453,878.343088042736,,2022,bat,DH/OF
15362,Jeff McNeil,2B/OF,132.83999633789062,656.6079176902772,OAK,2022,bat,2B/OF
15518,Amed Rosario,SS,131.22000122070312,634.0280623912811,NYY,2022,bat,SS
13723,Jacob Stallings,C,100.94000244140625,397.4126321434975,BAL,2022,bat,C
20521,Nick Madrigal,2B/3B,113.4000015258789,591.5574147701263,LAA,2022,bat,2B/3B
11609,Willson Contreras,C,134.13999938964844,710.6226873934269,BOS,2022,bat,C
5933,Jean Segura,2B/SS,137.6999969482422,662.4391995191573,,2022,bat,2B/SS
15941,Austin Nola,C,97.33000183105469,434.4889445006847,,2022,bat,C
17027,Alex Verdugo,OF,132.83999633789062,736.1979873895644,SDP,2022,bat,OF
14894,Tony Kemp,2B/OF,123.12000274658203,557.5282554864884,,2022,bat,2B/OF
27465,Spencer Torkelson,1B,131.22000122070312,720.5048731565477,DET,2022,bat,1B
17620,Myles Straw,OF,129.60000610351562,548.5436312079429,TOR,2022,bat,OF
21636,Jeremy Peña,SS,126.36000061035156,532.4447356462479,HOU,2022,bat,SS
13620,Carson Kelly,C,101.62000274658203,489.79264543056485,CHC,2022,bat,C
18314,Dansby Swanson,SS,150.0,667.6877032279967,CHC,2022,bat,SS
18568,Luis Arraez,1B/2B,131.22000122070312,669.959237241745,SFG,2022,bat,1B/2B
22581,Alejandro Kirk,C,88.5999984741211,498.76206915974615,TOR,2022,bat,C
14854,Mike Yastrzemski,OF,132.83999633789062,718.1204824686049,ATL,2022,bat,OF
4106,Michael Brantley,OF,124.73999786376953,704.9262092113496,,2022,bat,OF
10264,Brandon Belt,1B,121.5,713.1044311761855,,2022,bat,1B
15429,Kris Bryant,3B/OF,149.0399932861328,929.4304615497589,COL,2022,bat,3B/OF
14712,Manuel Margot,OF,121.5,579.6983273267745,,2022,bat,OF
13265,Mike Zunino,C,79.8499984741211,332.8079691171646,,2022,bat,C
19566,Nathaniel Lowe,1B,140.94000244140625,779.9262239694594,CIN,2022,bat,1B
15161,Mitch Garver,C/DH,112.0199966430664,546.6013993978501,SEA,2022,bat,C/DH
14274,Mitch Haniger,OF,139.32000732421875,770.616504406929,,2022,bat,OF
10324,Marcell Ozuna,DH/OF,140.94000244140625,782.9725171923636,PIT,2022,bat,DH/OF
11265,Jonathan Schoop,2B,139.32000732421875,709.1007619857787,,2022,bat,2B
15112,Ryan McMahon,3B,139.32000732421875,765.1634976029396,NYY,2022,bat,3B
9077,Lorenzo Cain,OF,123.12000274658203,609.3263181090355,,2022,bat,OF
24610,Steven Kwan,OF,110.16000366210938,554.9981151819228,CLE,2022,bat,OF
20454,Jazz Chisholm Jr.,2B/OF,127.9800033569336,689.5030044078826,NYY,2022,bat,2B/OF
11281,Whit Merrifield,2B/OF,149.0399932861328,779.4650795459746,,2022,bat,2B/OF
16376,Michael Conforto,OF,116.63999938964844,647.9564088046551,CHC,2022,bat,OF
15676,José Abreu,1B,150.0,858.1894098043441,,2022,bat,1B
5760,Avisaíl García,OF,140.94000244140625,734.4906920433044,,2022,bat,OF
13757,Chris Taylor,OF,149.0399932861328,695.6481139183045,LAA,2022,bat,OF
19470,Tommy Edman,2B,134.4600067138672,601.4788741111755,LAD,2022,bat,2B
13769,Adalberto Mondesi,SS,129.60000610351562,599.942704963684,,2022,bat,SS
19363,Austin Hays,OF,136.0800018310547,701.0830175399781,CHW,2022,bat,OF
15223,Adam Frazier,2B/OF,127.9800033569336,579.2153082370758,LAA,2022,bat,2B/OF
13145,Josh Bell,1B,147.4199981689453,878.0700340151787,MIN,2022,bat,1B
16512,Isiah Kiner-Falefa,SS,126.36000061035156,555.1007498264313,BOS,2022,bat,SS
12371,Tommy La Stella,2B/3B,106.91999816894531,544.570711326599,,2022,bat,2B/3B
12552,Eugenio Suárez,3B,134.4600067138672,610.8047300755978,CIN,2022,bat,3B
11737,Nick Castellanos,3B/OF,150.0,880.3406355142594,SDP,2022,bat,3B/OF
7739,Travis d'Arnaud,C,92.36000061035156,391.00617077350614,LAA,2022,bat,C
19734,Josh Rojas,2B/3B,121.5,569.2980213880537,KCR,2022,bat,2B/3B
13066,Teoscar Hernández,OF,150.0,831.9901541411876,LAD,2022,bat,OF
17907,Brendan Rodgers,2B,127.9800033569336,688.7534200310707,BOS,2022,bat,2B
6184,J.D. Martinez,DH/OF,150.0,903.1923637628554,,2022,bat,DH/OF
19955,Gavin Lux,2B,106.91999816894531,492.0005129098892,TBR,2022,bat,2B
13338,Omar Narváez,C,90.8499984741211,387.88754402697083,,2022,bat,C
2434,Nelson Cruz,DH/OF,129.60000610351562,816.9550313949584,,2022,bat,DH/OF
7802,Miguel Rojas,SS,129.60000610351562,535.4883015871046,LAD,2022,bat,SS
6153,Eduardo Escobar,3B,137.6999969482422,630.5727151513098,,2022,bat,3B
19339,Nicky Lopez,2B/SS,132.83999633789062,537.2586503028868,COL,2022,bat,2B/SS
17901,Andrew Benintendi,OF,129.60000610351562,668.1405805587768,CHW,2022,bat,OF
18839,Josh Naylor,1B,119.87999725341797,624.2662891864777,SEA,2022,bat,1B
4314,Joey Votto,1B,150.0,883.708845460415,,2022,bat,1B
19950,Andrés Giménez,2B,106.91999816894531,446.08623486757284,TOR,2022,bat,2B
2967,Tommy Pham,OF,121.5,654.5970526456832,,2022,bat,OF
15672,Austin Meadows,DH/OF,119.87999725341797,665.0109048128128,,2022,bat,DH/OF
10556,César Hernández,2B,115.0199966430664,570.212073135376,,2022,bat,2B
11445,Mark Canha,OF,132.83999633789062,636.4877588510514,TEX,2022,bat,OF
20325,Alex Kirilloff,1B/OF,111.77999877929688,596.6700043439864,,2022,bat,1B/OF
16930,Jonah Heim,C,61.77000045776367,252.26413467824452,ATL,2022,bat,C
5452,Ji Man Choi,1B,116.63999938964844,603.2297052800653,,2022,bat,1B
14811,Luke Voit,1B/DH,126.36000061035156,697.127477389574,,2022,bat,1B/DH
17992,David Fletcher,2B,149.0399932861328,639.268961238861,,2022,bat,2B
26294,Bryson Stott,2B,115.0199966430664,485.12855648994446,PHI,2022,bat,2B
21534,Cal Raleigh,C,63.279998779296875,265.7893991351128,SEA,2022,bat,C
2900,Roberto Pérez,C,102.44999694824219,386.3699514627457,,2022,bat,C
19198,Yuli Gurriel,1B,139.32000732421875,724.1138184189796,SDP,2022,bat,1B
18819,Andy Ibáñez,2B/3B,115.0199966430664,546.6818839550017,OAK,2022,bat,2B/3B
6012,Didi Gregorius,SS,113.4000015258789,514.0438212871551,,2022,bat,SS
11038,Kevin Kiermaier,OF,116.63999938964844,434.75703744888295,,2022,bat,OF
19293,Nick Senzel,OF,123.12000274658203,569.1049750089644,LAD,2022,bat,OF
20242,Kevin Smith,3B/SS,95.58000183105469,423.6237218141555,,2022,bat,3B/SS
22458,Taylor Walls,SS,85.86000061035156,338.56830466985707,TBR,2022,bat,SS
10681,Gio Urshela,3B,118.26000213623047,517.9700334906577,MIN,2022,bat,3B
19913,Jesús Sánchez,OF,127.9800033569336,674.5735201358796,TOR,2022,bat,OF
22558,Jarred Kelenic,OF,118.26000213623047,548.9456092953682,CHW,2022,bat,OF
24618,Ryan Jeffers,C,75.33000183105469,308.02461794018745,MIN,2022,bat,C
18373,Ryan Mountcastle,1B,145.8000030517578,778.130812883377,BAL,2022,bat,1B
12976,Austin Hedges,C,87.37999725341797,281.59770395159717,CLE,2022,bat,C
25976,Riley Greene,OF,82.62000274658203,394.1325793981552,DET,2022,bat,OF
19252,Cavan Biggio,2B,123.12000274658203,594.3674275636672,HOU,2022,bat,2B
19953,Josh Lowe,OF,97.19999694824219,469.56446390151973,LAA,2022,bat,OF
27506,Ha-Seong Kim,SS,92.33999633789062,398.458950972557,ATL,2022,bat,SS
12546,C.J. Cron,1B,136.0800018310547,834.6222115159035,,2022,bat,1B
15191,Chad Pinder,OF,108.54000091552734,499.7368052124977,,2022,bat,OF
5254,Robbie Grossman,OF,126.36000061035156,642.6008338451385,,2022,bat,OF
15279,Garrett Cooper,1B/DH,129.60000610351562,710.8054655313491,,2022,bat,1B/DH
9256,AJ Pollock,OF,118.26000213623047,607.6429326295852,,2022,bat,OF
2829,Manny Piña,C,55.7400016784668,241.39560506343844,,2022,bat,C
14221,Jorge Soler,DH/OF,145.8000030517578,821.8806079149246,LAA,2022,bat,DH/OF
5827,Wilmer Flores,1B,98.81999969482422,508.696809053421,,2022,bat,1B
18795,Ramón Urías,3B,105.30000305175781,446.29378293752677,STL,2022,bat,3B
10200,Tucker Barnhart,C,88.88999938964844,309.496850913763,,2022,bat,C
7007,Yadier Molina,C,104.41000366210938,401.0452652215957,,2022,bat,C
8709,Elvis Andrus,SS,121.5,444.66214271783826,,2022,bat,SS
15464,Hunter Renfroe,OF,131.22000122070312,677.1732304990292,,2022,bat,OF
9368,Evan Longoria,3B,93.95999908447266,454.0885655283928,,2022,bat,3B
9774,Christian Vázquez,C,87.37999725341797,346.44626289010046,HOU,2022,bat,C
19238,Lourdes Gurriel Jr.,OF,136.0800018310547,681.8465663790704,ARI,2022,bat,OF
5517,Kyle Higashioka,C,60.2599983215332,238.052776914835,TEX,2022,bat,C
11342,Jesús Aguilar,1B,124.73999786376953,677.4812294065952,,2022,bat,1B
16939,Lane Thomas,OF,115.0199966430664,549.3564298868179,KCR,2022,bat,OF
20308,Jake Meyers,OF,100.44000244140625,434.0393238782882,HOU,2022,bat,OF
17838,Willie Calhoun,DH/OF,115.0199966430664,627.4408310413361,,2022,bat,DH/OF
2136,David Peralta,OF,119.87999725341797,589.4732749700545,,2022,bat,OF
15351,Frank Schwindel,1B,118.26000213623047,643.5303822398187,,2022,bat,1B
15149,Trey Mancini,1B/DH/OF,147.4199981689453,775.3582752466202,LAA,2022,bat,1B/DH/OF
22168,Akil Baddoo,OF,105.30000305175781,508.68969168663017,MIL,2022,bat,OF
10847,Andrelton Simmons,SS,103.68000030517578,371.6070171654224,,2022,bat,SS
18289,Brian Anderson,3B/OF,126.36000061035156,552.7306470274925,,2022,bat,3B/OF
4892,Mike Moustakas,3B,131.22000122070312,668.0559784948825,,2022,bat,3B
10047,Wil Myers,1B/OF,145.8000030517578,674.0029004335404,,2022,bat,1B/OF
14551,Anthony Santander,OF,129.60000610351562,662.8411779284476,TOR,2022,bat,OF
10071,Jonathan Villar,2B/SS,108.54000091552734,502.407918214798,,2022,bat,2B/SS
12155,Eddie Rosario,OF,113.4000015258789,634.2324038982391,,2022,bat,OF
11489,Michael A. Taylor,OF,121.5,476.7789615988731,,2022,bat,OF
10231,Jose Iglesias,SS,126.36000061035156,574.5052834749221,,2022,bat,SS
15679,Rowdy Tellez,1B,102.05999755859375,550.1792294740677,,2022,bat,1B
18126,LaMonte Wade Jr.,1B/OF,113.4000015258789,563.8787776947021,CHW,2022,bat,1B/OF
11442,Gary Sánchez,C,106.68000030517578,488.2958923578262,MIL,2022,bat,C
16403,Francisco Mejía,C,71.48999786376953,308.4160162687302,,2022,bat,C
12775,Brad Miller,SS,105.30000305175781,508.10747148990623,,2022,bat,SS
10243,Randal Grichuk,OF,127.9800033569336,683.9097692728043,NYY,2022,bat,OF
21524,Joey Bart,C,87.37999725341797,313.819662451744,PIT,2022,bat,C
21618,Alec Bohm,3B,82.62000274658203,388.23440873622894,PHI,2022,bat,3B
20202,Brandon Marsh,OF,115.0199966430664,485.9436810970306,PHI,2022,bat,OF
18363,Victor Robles,OF,116.63999938964844,462.1914217472076,SEA,2022,bat,OF
21479,Nico Hoerner,2B/SS,68.04000091552734,288.5903446316719,CHC,2022,bat,2B/SS
11899,Joc Pederson,OF,123.12000274658203,598.0015723705292,TEX,2022,bat,OF
11680,Elias Díaz,C,84.37000274658203,379.8331932067871,KCR,2022,bat,C
20036,Isaac Paredes,3B,51.84000015258789,239.96922830343246,HOU,2022,bat,3B
13807,Kevin Plawecki,C,57.25,259.65428174138066,,2022,bat,C
8202,Josh Harrison,2B/3B,93.95999908447266,416.9073229789733,,2022,bat,2B/3B
14130,Daniel Vogelbach,1B/DH,79.37999725341797,463.6234589517116,,2022,bat,1B/DH
9929,Darin Ruf,1B/OF,97.19999694824219,514.2005624294281,,2022,bat,1B/OF
6887,Martín Maldonado,C,106.97000122070312,317.80443832874295,,2022,bat,C
12158,Austin Barnes,C,51.220001220703125,192.67256296873092,NYM,2022,bat,C
13419,Christian Walker,1B,124.73999786376953,618.5959240794181,HOU,2022,bat,1B
9627,Yan Gomes,C,60.380001068115234,266.08916907310487,,2022,bat,C
19966,Bobby Dalbec,1B,121.5,611.1738973855971,,2022,bat,1B
11200,Kole Calhoun,OF,110.16000366210938,517.3695587515831,,2022,bat,OF
13853,Joey Wendle,2B/3B/SS,110.16000366210938,456.1030420780182,,2022,bat,2B/3B/SS
13499,Tom Murphy,C,66.29000091552734,256.7273683726787,,2022,bat,C
19892,Pavin Smith,1B/OF,108.54000091552734,536.4538927793503,ARI,2022,bat,1B/OF
4940,Jason Heyward,OF,87.4800033569336,379.5705216288567,,2022,bat,OF
2396,Carlos Santana,1B,115.0199966430664,596.6108986377716,ARI,2022,bat,1B
3516,Eric Hosmer,1B,121.5,599.3648821592332,,2022,bat,1B
17696,Kevin Newman,2B/SS,119.87999725341797,457.32076685428615,KCR,2022,bat,2B/SS
16153,Austin Slater,OF,72.9000015258789,353.5469920992851,DET,2022,bat,OF
16219,J.D. Davis,3B,72.9000015258789,357.8258811503649,,2022,bat,3B
16424,Jordan Luplow,OF,79.37999725341797,412.78567802906036,,2022,bat,OF
20493,Seth Beer,DH,95.58000183105469,493.416376042366,,2022,bat,DH
16725,Jose Trevino,C,55.7400016784668,187.95439190864562,CIN,2022,bat,C
10950,Adam Duvall,OF,127.9800033569336,593.208845126629,,2022,bat,OF
17548,Taylor Ward,OF,82.62000274658203,393.71718121171,BAL,2022,bat,OF
19287,Adolis García,OF,134.4600067138672,582.4164328575133,PHI,2022,bat,OF
12859,James McCann,C,88.88999938964844,310.1281711399555,ARI,2022,bat,C
12147,Nick Ahmed,SS,106.91999816894531,409.59493329524986,,2022,bat,SS
13602,Patrick Wisdom,3B,113.4000015258789,492.7058052361012,SEA,2022,bat,3B
14813,Kyle Farmer,2B/SS,100.44000244140625,406.66706945896146,ATL,2022,bat,2B/SS
19997,Santiago Espinal,2B/3B,77.76000213623047,318.8845941185951,LAD,2022,bat,2B/3B
22197,MJ Melendez,OF,48.970001220703125,265.76252216100687,NYM,2022,bat,OF
10815,Jurickson Profar,OF,113.4000015258789,478.3190625071525,ATL,2022,bat,OF
7859,Charlie Blackmon,OF,137.6999969482422,799.0484458684922,,2022,bat,OF
11476,Odúbel Herrera,OF,63.18000030517578,322.03617225885387,,2022,bat,OF
21558,Matt Vierling,OF,63.18000030517578,294.13881975412363,DET,2022,bat,OF
13755,Tomás Nido,C,55.7400016784668,182.1049412727356,DET,2022,bat,C
26197,Andrew Vaughn,1B/OF,77.76000213623047,392.11176253557204,MIL,2022,bat,1B/OF
19948,Cristian Pache,OF,121.5,431.7381006598472,NYM,2022,bat,OF
9847,Andrew McCutchen,OF,137.6999969482422,710.8694126367568,TEX,2022,bat,OF
15674,Reese McGuire,C,36.15999984741211,132.19705288261173,MIL,2022,bat,C
4418,Jed Lowrie,2B/SS,110.16000366210938,498.1491284668445,,2022,bat,2B/SS
14773,Yu Chang,SS,87.4800033569336,364.95523369312286,,2022,bat,SS
19958,Carter Kieboom,3B,68.04000091552734,299.8397873699665,CLE,2022,bat,3B
20391,Luis García Jr.,2B,71.27999877929688,323.33100285530077,WSN,2022,bat,2B
16426,Thairo Estrada,2B,56.70000076293945,247.6015825808048,BAL,2022,bat,2B
20220,Jo Adell,OF,129.60000610351562,584.0078191995619,LAA,2022,bat,OF
25768,CJ Abrams,SS,76.13999938964844,276.4739269912243,WSN,2022,bat,SS
20538,Jose Miranda,1B/3B,48.599998474121094,247.51776674985885,SDP,2022,bat,1B/3B
18171,Seth Brown,1B/OF,116.63999938964844,513.6322739362716,NYY,2022,bat,1B/OF
13675,Tyrone Taylor,OF,71.27999877929688,326.64586329460144,NYM,2022,bat,OF
19508,Kyle Lewis,OF,72.9000015258789,351.80874444842334,,2022,bat,OF
5913,Leury García,OF,85.86000061035156,327.2410637617111,,2022,bat,OF
22117,Nick Pratto,1B,79.37999725341797,408.65577540397635,TEX,2022,bat,1B
20287,Ben Rortvedt,C,34.650001525878906,128.79659759104248,NYM,2022,bat,C
17022,Edmundo Sosa,3B/SS,53.459999084472656,218.08477493524552,PHI,2022,bat,3B/SS
12510,Curt Casali,C,60.2599983215332,219.79215374588966,,2022,bat,C
19635,Sheldon Neuse,2B/3B,68.04000091552734,259.87786204814904,,2022,bat,2B/3B
19901,Gavin Sheets,DH/OF,81.0,405.76802663803096,SDP,2022,bat,DH/OF
14350,Raimel Tapia,OF,116.63999938964844,535.7323758602141,,2022,bat,OF
22563,Gabriel Arias,SS,40.5,171.34335765838625,CLE,2022,bat,SS
23378,José Barrero,SS,53.459999084472656,234.2668776452541,BAL,2022,bat,SS
19294,Nick Solak,2B,72.9000015258789,336.72342840433123,SDP,2022,bat,2B
16572,Connor Joe,1B/OF,76.13999938964844,424.49624887108797,SEA,2022,bat,1B/OF
19600,Bryan De La Cruz,OF,71.27999877929688,323.86391962766646,PHI,2022,bat,OF
12180,Jorge Alfaro,C,73.9000015258789,286.2809400260449,KCR,2022,bat,C
22514,Triston Casas,1B,59.939998626708984,308.0321498274803,BOS,2022,bat,1B
21614,Kyle Isbel,OF,74.5199966430664,326.6402848482132,KCR,2022,bat,OF
14968,Victor Caratini,C,45.20000076293945,191.59019203484056,MIN,2022,bat,C
19458,Cooper Hummel,DH/OF,42.119998931884766,216.66697108745572,,2022,bat,DH/OF
17278,Bobby Bradley,1B,105.30000305175781,493.0023331046104,,2022,bat,1B
27459,Yoshi Tsutsugo,1B/DH/OF,123.12000274658203,597.768966960907,,2022,bat,1B/DH/OF
8722,Jason Castro,C,37.65999984741211,142.34871850609778,,2022,bat,C
13359,Tyler Naquin,OF,113.4000015258789,570.3529102921485,,2022,bat,OF
19844,Abraham Toro,2B/3B,27.540000915527344,135.15845246016977,KCR,2022,bat,2B/3B
19599,Chas McCormick,OF,63.18000030517578,256.04675763249395,CHC,2022,bat,OF
10323,Rafael Ortega,OF,79.37999725341797,388.80894417762755,,2022,bat,OF
15653,Dominic Smith,1B/OF,95.58000183105469,458.02546495795247,ATL,2022,bat,1B/OF
11902,Hanser Alberto,2B/3B,56.70000076293945,244.04778108596798,,2022,bat,2B/3B
15983,Clint Frazier,OF,92.33999633789062,445.4572974681854,,2022,bat,OF
17468,Kelvin Gutiérrez,3B,81.0,315.2524648189545,,2022,bat,3B
18083,Austin Allen,C,24.110000610351562,105.61472392976283,,2022,bat,C
17719,Steven Duggar,OF,66.41999816894531,251.86573438644402,,2022,bat,OF
19906,Diego Castillo,2B/SS,90.72000122070312,359.2712861835957,,2022,bat,2B/SS
9927,Brett Gardner,OF,71.27999877929688,285.5739677906036,,2022,bat,OF
16285,Michael Hermosillo,OF,56.70000076293945,250.4730390906334,,2022,bat,OF
12160,Ben Gamel,OF,116.63999938964844,508.28104252815245,ATL,2022,bat,OF
